매출액총이익률,매입채무회전률,OCF,당좌비율,영업비용 대 영업수익 비율,target
8.967024743750061,235.23103647944416,6647.0,152.90066676400446,314.3312101910828,0
60.00696342543688,187.7062061578712,56320.0,429.2433661865049,135.1201319905132,0
60.00696342543688,181.36466581225093,57337.0,33.47872970846246,138.6302740166482,0
60.00696342543688,179.00716657926935,50218.0,33.47872970846246,157.27293772667645,0
60.00696342543688,175.84160450796858,52123.0,33.47872970846246,150.81976192215,0
60.00696342543688,179.4247806475268,50123.0,33.47872970846246,152.3043160204828,1
18.418938577001292,527.7404323581086,4976.0,46.59786318744572,274.6503753864272,0
16.423643987555796,524.5680632915884,-2406.0,50.18906170818228,339.7681999275625,0
17.645509895908905,729.2489616004069,-13.0,86.14437222032159,223.53926495221205,0
17.437285667308686,729.2489616004069,3908.0,80.06722165338557,243.0568391866913,1
7.81981805252446,235.1664616330924,-3614.0,72.10097291611885,600.3660322108345,1
20.77559497463485,340.24404371162683,7352.0,138.96672270701572,500.3935716628403,1
16.624221960050445,607.3881887818137,3603.0,87.9209037777534,208.92047172664044,0
13.103951274439554,729.2489616004069,-16907.0,83.38595341633408,262.89865343727854,0
12.670371047801654,721.3093125881443,34151.0,116.86121919584956,289.03950426026336,0
14.4125786163522,522.0989032639391,7307.0,98.68650037291788,234.26196032672112,0
18.467886318635067,645.7716013935147,8032.0,54.91904331388181,156.88133916055085,0
19.662479071263043,662.7498530276308,-22124.0,83.83707284469693,169.89574613804123,0
13.329500932054875,450.6048336393129,-5732.0,133.57287728171872,46.29709035222052,0
15.746631736526943,669.850903813168,9869.0,148.3148661126501,57.21520232066474,0
11.507131727196452,595.8604730887898,23468.0,122.1381744831064,67.89786638684855,0
10.281122710174282,399.77754048763126,14172.0,121.5477412731006,107.03720304796056,0
7.121580179605834,140.36589656385598,3106.0,89.8934914966254,67.24315952503872,0
4.219267910349531,157.58221451199276,-10254.0,92.36047614571494,-425.0691244239631,0
6.615790495921274,164.5554786129015,12949.0,40.081266298744616,186.8421052631579,0
8.195210395104631,145.64880120594609,7870.0,98.26238192494256,169.18114143920596,0
7.9966787871847,165.470028780898,-9739.0,54.927620725157226,151.45172180958812,0
10.949197628022326,188.8775532591764,8151.0,57.01208138433724,86.81993855911207,0
60.00696342543688,268.15570347498164,37150.0,130.45220924050116,373.8734709394637,0
60.00696342543688,561.6201483423192,94246.0,157.87483448866735,929.859347262051,0
60.00696342543688,405.9306280737483,145729.0,123.2560301589294,1205.0638025186672,0
60.00696342543688,424.1757301675565,86626.0,110.47759800871188,1095.50660310154,0
60.00696342543688,508.9938909134899,139624.0,128.73991759744956,960.775879048587,0
60.00696342543688,474.4539948761407,128929.0,137.25746760935016,1082.7835690631168,0
7.840620715806668,288.189307330195,-3856.0,69.59789123275732,-597.5447452960074,0
11.586710019554076,432.8132080786801,15755.0,75.12446181259224,201.05882352941177,0
11.392557128332548,421.0219212217658,13620.0,78.97987940752392,179.17713793351044,1
24.375183769479563,309.64628761323803,-5725.0,39.21714057135237,-597.5447452960074,0
24.14467922049485,226.2361063810025,16383.0,44.5203188035029,761.9443087445042,1
18.517206672955734,566.1352445997459,42041.0,78.24394570224926,114.28513453187776,0
30.488235077318365,607.9770802989805,23727.0,81.93786493334802,37.34656847048778,0
34.02795612136332,639.4200230980222,31030.0,75.29980171958474,36.64324569356301,0
38.640365060544,708.0696641687482,39609.0,103.65287911936862,37.92001865454122,0
44.27705595380327,729.2489616004069,22394.0,107.24616055646106,30.47703747169223,0
34.522816291437124,524.4497144193192,-14074.0,139.4203410247357,47.68482569782173,0
2.594258167950587,199.3810964643152,77749.0,33.47872970846246,-14.55542264752791,0
2.594258167950587,140.36589656385598,27476.0,33.47872970846246,-36.01342477746972,0
2.594258167950587,140.36589656385598,-17409.0,33.47872970846246,-16.696563744386346,0
2.594258167950587,140.36589656385598,-14416.0,56.05317808872093,-21.900495615707204,0
2.594258167950587,140.36589656385598,-5803.0,33.47872970846246,-7.304013546290787,0
20.331068088714783,238.4911615082688,-5557.0,101.93702947861284,390.5198248040572,0
21.811307174313747,242.36360383329415,15755.0,69.35587479560851,350.15950102366327,0
23.844914743707275,235.81355129604088,26738.0,82.2051435215309,304.8173126806492,0
25.775538452540577,223.93742420567548,28906.0,94.82759643037149,287.87404654801486,0
26.822790518983748,220.3534407795757,44455.0,98.27343356995138,311.832782996185,0
23.794272864112003,236.75419915501664,33337.0,90.64805143060208,372.75249522574137,0
21.452440513288995,289.915446381719,14399.0,85.9316942050755,635.5992739621759,0
23.71443853406693,264.2441321836852,47946.0,75.42001856181972,537.218473402857,0
25.99791640547108,253.97684627106693,51268.0,91.48133247773164,416.2260684013988,0
27.670264425785064,235.58318368416155,35788.0,130.01328870602114,594.5062612463736,0
28.102251124403026,221.2624073456616,54494.0,123.61345690240064,754.2747654495,0
25.30565200142097,238.0179724241788,30676.0,139.13923519516393,1030.8342989571263,0
31.2377582923326,304.0853174305878,50757.0,111.96388866564868,241.03502071117327,0
30.95067599823457,316.7910288054101,29689.0,148.78411744439765,248.81357222616992,0
31.83547671703952,295.1699154735208,56763.0,109.00648981667015,220.2153332095786,0
32.35284573950289,278.60301253672606,45244.0,136.06869546850376,269.76003490401393,0
29.39116991010966,316.8060848568837,-1742.0,158.4664536741214,348.78269515117523,0
28.480428847844117,324.5404353862863,57879.0,209.67487646843935,306.21497707590424,0
32.069345941686365,322.427954107444,36796.0,96.38828771899956,208.72575243318573,0
31.86993897461148,324.32718298272414,17568.0,105.57048522269376,215.09873343027544,0
32.28668948512971,308.71295729950623,54543.0,93.98817125582836,192.8311616157232,0
32.625254109669456,273.5261664755236,7036.0,112.44831909148888,243.4694124097427,0
28.99799625830401,291.00827390914816,-805.0,125.40927301676798,295.7120980091884,0
28.13306684662935,285.8352967794283,144482.0,122.10611031353731,268.2063372986104,0
27.48825556335377,227.6248336527758,29027.0,120.3797589190409,517.249102093052,0
28.088837088712964,228.30229347057832,162221.0,129.57011853105246,532.9341382028659,0
28.669595920660356,222.70370208774187,98666.0,131.22269598839844,695.9261928395632,0
30.80278728140138,233.02496531260311,201852.0,130.0247806471343,468.105809549574,0
32.174116999659454,229.11686741384923,220961.0,161.6022003906385,695.1852223448492,0
33.25553455864139,240.9860270815327,103438.0,166.33706064737132,661.9200282204515,0
17.3965073312943,140.36589656385598,29031.0,59.72715952682211,193.7446259673259,0
24.002991445809453,140.36589656385598,-5750.0,44.23738053648713,62.643056425439845,0
18.459890287189413,140.36589656385598,34813.0,38.525553516377215,125.5875579671283,0
21.73135670962513,167.20065224918002,4824.0,58.10828751286108,75.27926439423871,0
26.49288509284331,186.7076715359949,17073.0,57.678133456036,51.85313115263721,0
18.865116841013663,184.6708488429601,58773.0,53.64570139423284,99.07989800254994,0
35.23156563660792,140.36589656385598,63803.0,213.8588519319964,160.30734194954843,0
33.620738932823926,140.36589656385598,214878.0,286.00772967271155,211.4514063346633,0
39.50872245615783,140.36589656385598,-23782.0,290.1223675962603,157.26784318291445,0
45.04095897053374,140.36589656385598,-23782.0,281.9447060918848,81.47653428217204,0
41.62291272910128,140.36589656385598,-23782.0,220.54447953013036,89.44844976382427,0
43.48274958666799,140.36589656385598,-23782.0,205.85080636564945,77.23617211255369,0
31.199567423675237,386.44966847498495,28337.0,71.68830268471498,83.7017081981265,0
24.662270863072983,393.7985187829036,14108.0,91.47065758007837,211.8624641833811,0
24.044925629869475,447.6807392643595,22640.0,59.37285502691376,80.2074802074802,0
16.524811799047473,395.9865116198224,13194.0,64.23986683198498,211.09825634245107,1
12.146621945376138,140.36589656385598,-23782.0,47.27493313222254,-151.5418502202643,0
17.354921368060044,470.8570252677865,58245.0,168.48322131381022,376.7019428210393,0
17.978351131872767,491.2881669338889,110814.0,153.8496850521814,376.0557605576056,0
18.615717340051347,473.6415536454102,28972.0,165.0436109899695,391.7386345119765,0
20.21782864900493,471.6600740079113,52286.0,210.06483037766264,281.95841561156925,0
20.226704211073976,460.6758160029189,85753.0,203.22384163584948,287.4343594650734,0
19.805885966931918,463.723822138991,92946.0,201.78489038874756,253.6638452237001,0
12.061034757752829,337.7625585149677,99164.0,177.98720387342212,60.73063411518399,0
4.7080384055041735,391.41441761929286,80152.0,237.7413918213525,1775.9404600811908,0
7.663161307316677,385.56816089195934,83319.0,155.05994167836698,118.57249009247028,0
9.738644588243789,339.9229432751098,96841.0,371.72927171286216,86.2162867907636,0
10.068490918128704,394.61697389682536,46090.0,251.19675175619716,71.83436478687156,1
21.907500088737443,267.04771654438946,21358.0,33.47872970846246,1775.9404600811908,0
21.957410664744444,258.91440536225105,34317.0,44.64042556375226,1775.9404600811908,0
18.66725902545927,185.48099954186128,-23782.0,57.55911024936715,1642.079207920792,0
22.50832514957847,170.99863722286534,15423.0,44.94720037404221,1775.9404600811908,0
20.711154840847676,202.89677258359677,348.0,45.835848443340375,-597.5447452960074,0
20.652250521633235,199.22055870299923,10643.0,53.54852541807613,633.533213017407,0
17.38002872377305,463.5983071471756,-23782.0,72.5500763980026,1334.0476730987514,0
18.330201371826654,450.0380132092807,6530.0,54.01497807687797,-383.5019872509553,0
12.233933540760864,342.16475756372773,40585.0,63.7410564467414,-597.5447452960074,0
13.82072851871689,308.5919503357591,-23782.0,33.47872970846246,-486.5215826342165,0
13.21228968372655,209.02582835848335,19716.0,33.47872970846246,-597.5447452960074,0
2.594258167950587,286.43943109367336,10824.0,75.65839195395615,-46.602772548348455,0
2.594258167950587,393.9820431933997,7046.0,118.60036832412524,-134.76144109055502,1
9.966348604044075,259.0577385132072,-23782.0,127.25756941537604,137.08615018788672,1
37.97662506897444,327.8224611391021,27615.0,110.76834682684772,180.00919434547754,0
45.75324760024427,631.9569860242046,86194.0,200.96392447976737,296.95068002715993,0
40.06653593645304,501.0217120823198,46607.0,293.84292969467054,355.2891826617516,0
39.083040400635625,544.5415610523556,74916.0,241.0297784127518,388.7003098383071,0
45.377382099498895,480.4436323702049,18756.0,179.84193892272862,655.0988621831656,0
45.805133114523066,477.3816906074532,147774.0,167.2589917295322,508.9563890564564,0
41.4215547058806,490.4399205342678,45024.0,185.22242769815583,651.3380148035681,0
42.73986532025999,549.9528617358162,54157.0,225.8976799660539,308.7078966541501,0
36.71572750781708,579.7962528166906,25945.0,366.36922690763055,420.15054674264593,0
36.03763787892141,570.3613639451161,35888.0,206.5064207659415,594.6171150491232,0
42.27622409267807,489.5138200486235,15377.0,154.69636317943562,1343.2008650986754,0
42.380405432845954,451.7837400439407,103938.0,123.5281608959556,944.6954334265986,0
8.405091837037476,251.43120041779613,46182.0,56.23821009262996,140.02372613264038,0
7.280511990085866,204.540916141345,17830.0,60.461364195276815,210.63633569013217,0
9.031096261180387,173.80561257798192,51169.0,51.59694718026007,368.4532601814728,1
2.594258167950587,200.16038069311887,-2413.0,104.13899624408036,-118.94430407557948,0
8.277291385866807,210.81176570112012,75406.0,124.91369669859483,277.1348677134868,1
4.457065179826279,729.2489616004069,31548.0,61.31855139194764,339.1046658259773,0
4.153695338270166,729.2489616004069,-18352.0,56.4032744295483,1775.9404600811908,0
3.7897788911619927,729.2489616004069,27739.0,45.53784456635613,208.27136975357956,1
2.594258167950587,217.98283446907615,552.0,431.5289095847885,-157.80532598714416,0
11.606195994429717,598.1537120212106,735477.0,46.260895313961775,363.4228725157507,0
9.242205985665272,588.6454065499283,735477.0,34.483656373669504,-597.5447452960074,0
12.764366402684052,638.7249793925067,735477.0,60.70853544383776,284.8159839209006,0
17.56140042240549,575.0408685958836,735477.0,33.47872970846246,129.58459406084103,0
19.576029464399188,573.0937141109731,735477.0,33.47872970846246,104.9083296083454,0
17.375308783480538,592.693266490672,735477.0,43.6812635137975,123.56876381969435,0
57.23770355753094,249.0606770474484,8191.0,37.81280171176578,1262.572714301394,0
57.45583816772732,246.24890825310456,3398.0,36.43890380498421,1027.7426582379771,0
55.567780344983554,235.362438378762,2753.0,33.62976304384533,1738.5465821760822,0
54.63322173894618,235.63303951560923,10569.0,35.23666678293627,1303.5233570863024,0
56.26202382099631,247.1489564404297,10013.0,118.59424736887384,881.5130759651307,0
55.6518643326965,260.8728436385037,-2422.0,137.73969513845043,1037.307304422994,0
7.954605646485513,729.2489616004069,5311.0,47.36453939938694,167.1336446519902,0
6.903296323994708,729.2489616004069,15894.0,46.18209268405026,529.5081967213115,0
2.8635849471998056,729.2489616004069,-1368.0,90.107938664896,-451.44454799627215,0
6.198955463256159,729.2489616004069,7541.0,74.815554737746,192.92654488923435,0
3.77148394335549,729.2489616004069,2886.0,37.35909258252836,-597.5447452960074,1
60.00696342543688,729.2489616004069,38751.0,431.5289095847885,283.8427536913383,0
60.00696342543688,729.2489616004069,54254.0,431.5289095847885,246.9393669193045,0
60.00696342543688,729.2489616004069,82407.0,34.19029742715588,294.15576400888665,0
53.05753236045181,524.9663809043537,19409.0,163.33649684035092,175.36352305774824,0
51.356460548448325,618.5367250513053,31721.0,92.7479409520301,262.5864792722122,0
50.96311069723789,569.2503547875449,37610.0,124.58195742289048,238.6095683523336,0
56.407622960173455,593.743883158925,42594.0,106.20547000689496,206.9198661561282,0
59.37590161059474,575.7320131583233,49616.0,206.7226259553452,173.24013329167968,0
59.10090172465784,559.5634661441323,50080.0,147.17986515550615,135.10689755248137,0
13.893653516295029,309.3831333446003,5364.0,141.63126593033135,270.2474526928676,0
15.716646650037466,364.8378398621826,445.0,140.645011060659,148.37767683322517,0
13.60465681508847,420.0724896625657,3907.0,155.21014241055923,586.7484662576687,0
12.382697756635212,429.9893813223048,5691.0,162.28752520887352,1648.073394495413,0
12.949744241828745,476.0570485187564,3291.0,149.07283223511575,298.5472872813519,0
11.935733719937245,433.8531793899708,4782.0,158.24146275880614,579.4799321650651,0
60.00696342543688,729.2489616004069,14381.0,80.97585614708557,215.10947148929347,0
60.00696342543688,727.3148148148148,13625.0,97.62936775068408,168.82100598689482,0
60.00696342543688,659.0563282870975,6163.0,74.79354982702824,257.3762727918541,0
60.00696342543688,567.5423476968797,14971.0,67.73621572549186,309.5666686535137,0
60.00696342543688,540.4259150871189,17601.0,68.88125715475076,191.9415331767675,0
60.00696342543688,599.4429191038955,21659.0,117.65469092706437,159.56908094948267,0
60.00696342543688,257.3116234197665,-23782.0,212.0261292828717,1775.9404600811908,1
11.248466851720352,666.4945681402603,4368.0,292.96531509526136,819.3931398416886,1
10.058684403832649,329.4550347850137,-10054.0,52.03100591959221,159.2692771836378,0
6.706024373238229,346.85121900623426,30423.0,47.97720660462452,1214.28130783467,1
30.009199457516527,208.81473413209227,1608.0,189.52869912092785,376.7666114208226,0
30.78359575247162,210.42088028508135,18512.0,219.47851105916203,321.24514593511213,0
31.806087464777672,213.85209507107945,9086.0,227.9590116090538,267.8369652945924,0
30.360611580664937,186.31633129051457,2871.0,193.73163834051783,316.57190239279794,0
28.24611984876474,178.74434895310984,2236.0,191.0857625686523,437.92536577346704,0
29.07467005962627,176.94345119851675,9310.0,164.77755168688924,425.3343350864012,0
18.221292110633,509.3598679180471,107516.0,431.5289095847885,63.16989071357606,0
18.56967614787539,574.7562257142158,107925.0,431.5289095847885,71.4010989010989,0
18.47744779730074,722.9651789952105,94691.0,431.5289095847885,71.53252317807409,0
17.473507736643935,729.2489616004069,109312.0,431.5289095847885,82.23659964784406,0
16.761322719398976,601.1700696191423,106473.0,431.5289095847885,88.84283928688902,0
16.921370823495742,571.2125546609997,111446.0,431.5289095847885,98.44146581922682,0
16.388770391164808,403.385492157673,-23782.0,61.94441311730136,142.91995286012147,0
14.223412394797249,443.958591685987,61456.0,72.22093325939089,166.55666067323668,1
6.257212734645477,273.3695442442018,34932.0,197.17975218884015,84.89936385441652,0
3.3281304459834216,322.0420871805884,-2072.0,197.53765758389423,163.7367915465898,0
3.711713244387445,311.61202185792354,29988.0,172.3267088792761,283.14758527524486,0
3.785261412242944,247.19993334166563,16252.0,151.25471284524332,182.1608040201005,0
6.499883963796704,214.7085398424109,51552.0,143.88601145212044,67.64565043894652,1
19.254725242967787,273.73252924070255,-3178.0,33.47872970846246,336.97906294393334,1
2.594258167950587,140.36589656385598,33687.0,157.5369723660594,-76.82124103246801,0
2.594258167950587,140.36589656385598,17081.0,57.50705973343886,-66.05895708989183,0
16.51450844521438,528.5446138350959,14327.0,33.47872970846246,46.62770129970007,0
15.842394297493351,590.3483511379471,18399.0,33.900510459413475,75.12610888850236,0
21.26971082233294,547.8273103670057,20290.0,46.39011654693446,41.351733554396056,0
18.58781240562459,524.7004715158074,18947.0,48.547871206198025,70.93409198672357,0
20.0243046178774,607.4997070426936,14760.0,54.72232214072348,75.42387202163015,1
23.32316193097078,477.4891240362389,74635.0,71.61586125464451,1028.1853618803816,0
25.78141701769066,484.7429066816705,121225.0,83.27737906171052,643.5322448421916,0
28.25775201572466,489.6787288838448,100659.0,94.82690584434268,516.4555885069765,0
27.802982950646825,504.59403384444937,88054.0,75.1909572159384,596.6587081203124,0
26.13998579367997,460.0496328849679,104592.0,63.64541987014166,699.2360476378866,0
24.191370360112213,437.21017465311735,49656.0,80.60038918704528,753.4031703036251,0
22.239857646047398,478.3758929406994,282781.0,88.16912504287866,316.0260163553682,0
16.76751213295592,493.7662626477256,383362.0,82.24645454763198,218.49365776615173,0
16.550286350979505,251.06186723927271,646790.0,74.53828662246194,236.04333032428303,0
15.78168930440816,243.68127320453092,-17770.0,67.02834138743425,1030.9369838576174,0
17.53090500200083,221.1765963262245,735477.0,64.15760078224363,213.6511262555288,0
17.892842306927896,225.9154866247644,677022.0,62.06396018280834,166.67093250705983,0
15.389529550517626,284.70560802145275,9135.0,94.28156183269326,116.34172551427694,0
16.799356600254114,262.61059394606303,11548.0,114.78183976548684,170.53765781454072,1
16.935473073987957,502.752972851694,37838.0,112.49661346369044,46.11030898065261,0
14.760667646988434,695.7825696814956,50033.0,115.91949519528188,53.54189140596908,0
11.827175861071272,504.3186613619424,48137.0,99.66382132834426,103.5027398732137,0
5.744819209768261,397.7469726280688,-7144.0,53.52725363157036,-258.7981876253436,0
7.706043019320291,389.56522954956966,30580.0,49.7330232057545,914.9137319782558,0
11.8936636499178,417.47815614515866,23617.0,68.68212975548443,99.12278540275484,1
11.227396183588809,268.19361606769075,-23782.0,50.5985597651327,179.9871771386701,1
25.539457295847217,320.9436605282039,-2595.0,120.7295899872169,1775.9404600811908,0
28.68256921911673,430.5620420323698,24674.0,160.52563158122803,336.6405693950178,0
26.639745015637946,546.8792096991468,14730.0,148.22046275655316,305.32651902328223,0
27.710203733373785,475.84697974466553,-3160.0,121.6662857142857,1775.9404600811908,0
33.62497151970836,518.0839510836206,11492.0,110.2553616866594,573.0207953301715,0
32.06169577960911,546.7500269483669,6161.0,125.80240205354968,323.6821537125488,0
11.256536206623355,306.6718499441178,4651.0,37.04363537579996,256.8441542132362,0
12.03284320052422,334.96401633565245,45465.0,33.47872970846246,254.69124963418204,0
11.974145486415424,365.51076423521874,20456.0,33.47872970846246,326.3101907666123,0
14.474114861092394,407.52742165801,38200.0,33.47872970846246,141.74866550903596,0
13.706188340807174,345.57570122423675,21266.0,45.27169337567388,119.3632657748177,0
12.436433147181257,336.995235179812,27844.0,45.48002371072911,144.67582520047245,0
21.87918384833717,216.88692150840149,37224.0,69.30848417588305,163.41428469088044,0
21.550624719464032,276.2865560389231,19106.0,90.4676302102059,167.6232046480078,0
24.952615666482654,367.12260865746,35554.0,100.68020355721268,110.84859337993184,1
14.55115502163394,521.9717403677216,63111.0,155.65279583875162,123.0728232957023,0
15.395348837209305,457.2240020305822,49054.0,129.31705053814562,97.19040664155584,0
13.995265842736782,397.49770140888495,59545.0,113.79934380443804,123.15863866251463,0
16.84613677951097,383.084593861107,114661.0,108.26475826685176,80.57949514928887,1
46.56616020061957,622.391019598722,82674.0,209.58713272543065,228.3689320388349,1
3.168617300204174,186.55607359920072,88.0,33.47872970846246,-121.04171297325333,0
7.781532676084968,191.2574413801482,-6724.0,35.54216084906273,-163.07280403665948,0
4.191585163621818,364.8004782846604,-10547.0,74.07096635609376,-211.40642303433,0
9.369448242340177,342.7743242979909,13141.0,62.4977199885348,-597.5447452960074,0
6.743986254295533,416.5549359642136,-15637.0,52.60110728512593,-354.94383272161053,0
5.161248024010549,483.89234538308335,16990.0,51.63262275607181,-245.7219251336898,0
7.717844851216764,443.9548764704746,4676.0,48.93422552216743,-597.5447452960074,0
11.521875736391484,539.2663503896985,12258.0,34.59244182460593,322.54068846320035,0
14.174427756991587,228.5547741814441,217638.0,83.9311830711264,182.7570629976096,0
14.676532616751889,230.8923506113772,350197.0,100.6549985424828,182.2838969852953,0
11.830358831285,217.0160481865526,276925.0,87.40934040199652,705.1636616143476,0
60.00696342543688,178.69826115767384,-8870.0,61.86001537202787,-597.5447452960074,0
60.00696342543688,179.76939603117094,2567.0,40.82257635815238,1775.9404600811908,0
60.00696342543688,164.49255785830985,-10838.0,59.30911009159646,1775.9404600811908,0
48.30987008284697,167.15951176631648,-7883.0,38.09149524101934,-328.2833632067786,1
25.182234404650742,558.3652188538031,8258.0,128.0456765494944,193.23921431076812,0
24.223219854770026,545.1389471916715,14012.0,157.22984322508398,265.0034810860989,0
24.153153441866426,509.5362508164598,12897.0,214.25153793574844,258.082907708754,0
23.519480207724868,520.547317560813,6262.0,240.46093807525216,371.02564102564105,0
25.312201390490625,542.2611336936616,6428.0,285.4351836323998,305.9313077939234,0
