거래소코드,회사명,회계년도,OCF,총자본증가율,유형자산증가율,비유동자산증가율,유동자산증가율,매출액증가율,매출액총이익률,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,총자본회전률,자기자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전기간,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,1회전기간,종업원수,target,매출액영업이익률,총자본영업이익률,자기자본영업이익률,매출원가 대 매출액 비율,영업비용 대 영업수익 비율,감가상각비 대 총비용비율
003550,(주)엘지,2016,735477.0,7.5374488230685195,0.40767769385934205,6.1461686273611384,12.213877311361165,7.596002885177751,16.792412087447953,31.45158608737012,22.26979099760783,76.07363515076521,72.96301248645291,27.03698751354708,104.26328705231278,93.11767764885876,130.71825710298708,121.66780384727728,5.793059647372152,14.841014945425323,29.46278242729371,110.1521373451883,37.05574453709275,25.086363765502366,13.920596529244596,11.96938077159038,155.3235816695002,5.622598122614285,7.032499955616996,9.63844517374159,18.00532919138224,16.666128966754584,64.074215942711,8.18804080864686,55.03171409422599,38.96122568722662,228.77513265828716,159.54531235927064,121.62115056967176,131.5625528991818,22.67770569119548,200.2986166151106,182.22791857887663,37.2484260440665,216.55588208867678,422.4670585658758,45.36031191080147,119.0,0,12.537483541366484,6.899592097095443,9.45628731869657,83.20758791255204,33.93766007383103,3.043913925596793
003550,(주)엘지,2012,596599.0,5.851206521408613,4.37065762189314,4.3165036003116795,11.962384274663016,-2.305094410749989,16.403345261507045,26.953708034979623,18.508104447407273,78.76886902149164,73.12529895190174,26.87470104809826,107.71767110764492,92.79654960507966,140.44914177217174,122.43565300875439,3.1678370501202284,13.751893413972766,44.53367358169834,114.30226613885222,36.75157768007914,20.67218510991779,12.336959217659356,16.079392570161342,192.29763443139524,6.1145338169904635,8.793454427080412,12.025187661611229,15.274580165481277,13.833281549255933,42.27750416327109,6.070923484052453,61.237027138788214,43.30020371089312,251.00005108295872,145.41829709802045,152.35415810104612,172.81921813850573,28.370013332446,230.65453271184876,158.24531853271048,39.69255574087254,210.57982579597797,700.4830669942712,41.197034767136046,96.0,0,12.041502555063246,7.373858187561956,10.083867407382662,83.59665473849296,36.2234088852119,3.8153421429291448
068870,(주)엘지생명과학,2014,18488.0,6.7243368312347025,0.17897209482889084,3.2144646954870364,12.438535238365176,1.9775006289760269,47.13250532192351,66.90764776383341,24.33069274793382,59.913372059197286,38.19376609537341,61.80623390462658,156.866887411909,70.42255295409146,268.6225222637173,163.04120326671318,7.706793970033898,16.275733459085217,62.61400765425639,165.66357062710387,161.82283189955825,39.07190789631922,9.315199251952908,122.75092400323902,186.3136054711505,25.16359482988281,45.57949527215343,123.46847966391137,1.6118630573248407,4.579865239793897,6.002558424945292,4.3440053759651125,65.16203313847916,84.59057057164493,296.4249148540504,123.1340490321853,86.03536037584044,145.79018583540292,173.88438150555217,199.96523144580806,182.53173182204802,55.24039940450154,69.94675081352923,184.3205529642574,233.2820642954149,1376.0,0,3.805469010662644,2.4797209778025473,6.492475687290044,52.8674946780765,1138.5465547048652,7.0533345449971
068870,(주)엘지생명과학,2012,13255.0,13.710720490015573,16.013098874487465,14.900076616281318,12.206957427064708,6.424132173347767,45.44231996000069,77.2381688332731,27.617991118362067,56.4212554543313,44.41891373981653,55.58108626018347,127.0207907037493,71.2182002165847,209.7459850061769,132.92633395948621,7.294651678756149,19.694838734630302,69.99768696993061,129.68939928919553,125.12932348086963,46.77492766988178,7.929153316160918,78.35439581098784,152.63762528912878,22.801829772122346,33.579342280604905,75.59694610565144,1.5515065146579805,4.19259029647038,6.93964524303156,3.264722036812173,71.37781418882095,81.14346356701316,271.63836591599426,134.3698261360026,86.60614295739947,134.7933480961598,150.66328905659262,199.69947223192284,182.7746442795321,67.64010089196762,86.20435600511273,160.87194259427292,199.06810720012214,1441.0,0,3.7541224658688153,2.679610558108626,6.032589121391905,54.55768003999931,1110.464505970345,5.1639213006545335
068870,(주)엘지생명과학,2013,15067.0,7.589827254603438,20.166200167623387,18.134059551556092,-6.0613517722141985,2.7925626898058407,48.01063868022859,61.41877456281487,21.7344841221858,61.95076357955901,41.450131212151916,58.55003219027887,149.45854637342364,85.06814336808188,140.0146714850068,79.97883457900656,3.978849189360541,17.407751157706223,150.0345615195047,134.15733732952185,141.2541540353768,65.5614205914006,16.053735335237977,75.6927334439762,288.5270781991946,10.874104963185433,32.257600664067475,77.82267443006438,1.6134274826272137,4.204924117683175,7.632261463335562,3.610202590183182,68.19518747160883,82.42549325538681,251.7311056155377,144.99598653392277,86.8132188151991,143.85898995887726,166.7222082449772,190.95214128843338,191.1473720782566,59.61543406155455,74.93993600356254,212.6620398679222,212.873593789311,1409.0,0,3.4491847272640137,2.352177990999794,5.674717840965983,51.989121709856356,1291.9416464050018,5.921041661479663
068870,(주)엘지생명과학,2015,53630.0,8.243587113289994,16.237003369436,15.615217330195213,-2.7736507002876007,5.857170381439762,48.567452266905796,56.265831458240314,19.07861608532066,63.99360660839062,36.43978613256386,63.56021386743613,175.6146602386442,82.88819431975992,157.95616723960336,83.69550379131039,3.4131092817335706,15.058983280998048,128.13246110855346,109.0316964514312,174.42532081887416,62.55599288880608,3.7757394650788587,111.86932793006807,308.562006830762,13.211264816543608,38.151291408526404,104.69680384439218,2.444897167248739,11.934804765910476,19.883435537331028,11.90386348401646,63.725423632917476,88.84712471404906,278.42385964044917,131.09508663207006,87.24698865176808,153.3470617267142,180.33038048858447,211.74618244370603,172.37618916555314,53.39637020453007,68.42261931882038,174.7891400327444,221.61148302206757,1367.0,0,5.593905790120881,3.5647401623808315,9.782549626972852,51.43276969586661,768.2207761288787,7.715258825108497
051900,(주)엘지생활건강,2013,389518.0,24.274058874093026,1.4934946941766516,24.426751333997203,23.89391147755873,11.037293087809768,53.03506150238486,39.97813391773284,17.625376116705638,71.4397293357057,42.94999510931838,57.05000489068161,166.33233404072314,100.02514865012479,99.93714932993241,61.67412997151857,4.164211622122648,12.335638164084697,-297.31353459325317,87.01264299604303,132.82889729201418,66.53838307090322,30.212591559286867,66.29051422111094,-603.7041181736795,-0.017961610478168927,30.614531612434444,71.2794763643462,13.305065666041276,19.87613580871213,37.03906561269483,9.003583931136745,125.94247510410166,157.49206306446345,464.006739820822,78.66265049101358,221.7715572460802,337.1301769740041,58.41326274110056,533.9308744669954,68.36090914659445,97.73982631531504,213.19551182386732,-1551.5236613411255,48.11152139668144,3881.0,0,11.474404536949393,13.257606394886889,26.756782180080517,46.964938497615144,362.20337139311704,2.7716105243350415
051900,(주)엘지생활건강,2016,713436.0,6.822058459601623,13.465445539565835,6.72962478983903,7.022363655622692,14.367423278481043,60.00696342543688,46.29034820846302,19.73993827854262,68.35722481776533,58.21292081448869,41.78710139706212,117.42620686497457,91.72287918151518,124.21505113829573,77.48990748894838,7.52642841372656,10.959090321494429,192.95909549186229,74.21519874612301,71.78320691076144,43.760397429831656,15.15497673502548,28.022809480929777,264.45088578424316,6.168591889852031,13.533164732855015,23.247699210940002,44.33725904675625,37.922036779436596,117.0939708018415,11.70707405359876,135.35850109347464,128.67026041856911,472.3106493627278,77.279646455671,221.1403240432798,337.1301769740041,58.525452411931035,655.3942598171066,55.69166872194706,102.23118148341813,221.29289868739792,1356.0584786212576,36.937474678207096,4532.0,0,14.455669037664387,13.257606394886889,26.756782180080517,39.99303657456313,315.4692106245963,2.4911915666159175
051900,(주)엘지생활건강,2017,735477.0,6.126123404710892,10.4398344557713,6.078530572828478,6.228792441440113,2.8947044982662624,60.00696342543688,46.35591919802072,20.227000169528065,68.32656965196516,64.51727407246175,35.48270499814775,105.90430335792715,92.37986118499838,121.64603390359123,77.6845433931082,8.082805040634412,11.297998940972839,203.0925882601963,78.1243442180474,54.99721664975462,40.35718363883144,20.953451194837218,14.64003301092319,167.58798168510413,5.636054642452757,7.0959424190608145,10.998515546535799,66.67256700587645,43.38193874667989,216.92799122232645,11.72922769351678,131.23698976762097,109.9414810949712,462.4962475669113,78.91955922241162,213.42947273546642,337.1301769740041,63.02868176900465,606.8909448312106,60.14260108980771,98.86928398076623,203.5619074579304,1146.3182507051986,44.25172363640074,4374.0,0,14.837004087735773,13.257606394886889,26.756782180080517,39.99303657456313,309.4738641090602,2.661840338157271
051900,(주)엘지생활건강,2014,465791.0,11.447804782620846,7.848713779494434,6.522253811996517,23.768417297352393,8.107589589610413,55.060412528517155,46.45067283529584,20.9741120713164,68.28237662824802,44.627682749844055,55.372317250155945,153.00453086708072,93.60516121824459,117.24355347339028,77.5303811817232,8.830623548329463,11.173096071725977,230.30735719845228,77.30182309738608,124.07616492332762,60.618799030496284,13.375911184940234,63.457365892831334,607.0828223778886,4.664858053656564,25.316533397695302,56.728317129089035,13.623737037135774,21.972880092648282,48.05907934853823,9.959161943207304,122.16783845146783,146.896553890222,449.5685516079948,81.18895298491985,213.04301482779854,332.07683547143876,61.41258197010483,549.2755614589536,66.45116324318315,92.28301009684861,220.1454547850821,1853.7917070402525,46.67479222836813,3974.0,0,10.92663902792596,13.257606394886889,26.756782180080517,44.939566090301284,403.91006574827804,2.800533132293974
051900,(주)엘지생활건강,2012,238033.0,16.68417124543671,21.066456053797644,23.082126809785322,3.3090542372306437,12.85423559146967,51.152399583390874,40.15007088286176,17.189241050367997,71.352060824793,46.00316337546344,53.996836624536556,155.10250945666448,108.11254675150046,84.2534497049038,50.55353812204545,2.35892879366283,13.983501535380313,-214.01456796129622,86.7849925905968,117.37635558631321,73.9124246022696,27.080453317427462,43.4639309840436,-373.44455255547444,-5.35415044701129,15.466496583380845,33.62050660983493,13.516913928582264,15.94811818195218,55.678280294258684,6.109334744616445,140.95608899127973,167.0642797020968,420.87969304291096,86.72311970223431,221.7715572460802,337.1301769740041,58.33040656349312,530.2123860807984,68.84033824596058,108.99524095664268,211.87084649521825,-1551.5236613411255,40.447625107219395,3682.0,0,11.434960774782109,13.257606394886889,26.756782180080517,48.84760041660913,347.3334066540824,3.0224533416192374
051900,(주)엘지생활건강,2018,735477.0,10.420827255089504,12.167247929906951,9.803520957856389,11.752566828735795,7.608256741446885,60.00696342543688,47.17875085328612,20.40334928392907,67.94459079197115,68.12179365921173,31.878206340788275,99.73987345646378,91.5159365952079,124.45537989657683,79.21616504143478,7.5180718872361245,11.029300548117716,184.9867597496389,80.26417608428476,46.795899855871696,37.80955587336743,66.32394627637652,8.98634398250427,97.18674771304767,6.298861572509123,6.024575264686003,8.843829472290082,102.53058405682715,48.58430042084509,257.0771026493712,12.10985578886044,127.89420293206395,101.06192699437261,476.5411669986016,76.59359259534257,210.5612053365388,330.29289317365794,62.838293439517265,601.5418464893239,60.67740791936376,98.51434323011978,196.7279058790052,1121.5817914958054,46.922108763538446,4512.0,0,15.401916284416076,13.257606394886889,26.756782180080517,39.99303657456313,289.8121722395959,2.679554950071336
051900,(주)엘지생활건강,2015,637805.0,10.090226907271752,17.02681593335069,10.306351701377956,9.62494883719398,13.929454929538315,58.22129412974628,46.16372996187971,21.11391799578469,68.41642589860052,50.19039599377123,49.80960400622877,136.3137798456326,94.3808529712989,114.80648716900484,76.7492224815388,9.418082743543513,10.35522157661502,257.03101791175186,69.77969356316362,99.24130507440164,54.81182011617028,10.72371074394098,44.429484958231356,547.4507062763944,4.073304533700055,18.296308792429812,36.45380441847965,20.811505582428282,30.38188076562883,82.71118874680174,11.969709253574932,126.42825467531367,139.3490219009866,452.03025812039624,80.74680697653295,209.33859355368952,314.76698583502133,58.3998821805494,616.5951537874055,59.196053967989435,96.9241254942392,222.72281929016162,1521.2874933621117,36.84912917200589,4328.0,0,12.838435339679593,13.257606394886889,26.756782180080517,41.778705870253724,353.4921319407392,2.6448283866335363
037560,(주)엘지헬로비전,2015,368235.0,-7.840632126978277,-5.745056867443996,-7.418592354770172,-9.634087055790296,-6.908427111343414,35.723689829217165,22.96908917546339,17.77042433707799,81.32124964942285,47.55410886414004,52.44589113585996,171.00783001055495,110.46666164127828,70.79602084320229,67.35329227854098,5.78201075553187,11.380696534922983,-11.78855986089123,116.11341773184938,110.28677098270417,55.48184842075163,0.0,54.80492256195254,-338.2412862370559,-7.7051482472642485,25.482071697213332,53.58542575156747,3.6340661242859618,35.10139067222974,72.24387937478296,20.95818446468173,59.12257976786168,63.75997485428262,290.28586436783866,125.73812396785762,150.25225992110128,157.77261035689892,11.57919370072881,234.96665083814977,155.34119361109677,34.95093151217713,77.85152943066181,-471.15304935379515,41.18226334396796,1130.0,0,8.876107399462038,5.247783677528018,11.035394843631073,64.27631017078284,302.4702295894065,9.602057464080179
037560,(주)엘지헬로비전,2018,262557.0,3.585569719857292,1.3662282678545985,3.179280516943189,5.579217296996488,5.1920939016604235,60.00696342543688,21.696100604719053,16.405074777574118,82.171901567175,54.73818676591191,45.261813234088095,151.16505862583313,100.88756911786203,95.95195333266282,91.22573600195405,5.636494329347918,9.284604361753859,-116.75303471285584,102.75664855590507,82.68781979872742,32.852651851292414,0.0,49.835167947435,-603.7041181736795,-0.7279580433240196,26.508018287058448,48.42692068047505,3.690708781070227,29.976400849889085,51.18399429203048,20.95818446468173,60.87629880850937,57.56701339241646,354.1957810677218,103.05035223731602,181.1894101705551,191.663263596148,11.008487820033427,295.4327387266741,123.5475802624866,37.36108613587228,85.0565591992543,-1551.5236613411255,31.50571584520401,1219.0,0,5.772719285661535,3.5142178417157632,6.42004795800842,39.99303657456313,1460.392618189839,9.602057464080179
037560,(주)엘지헬로비전,2016,275776.0,-8.002957596288107,-5.885888411924001,-6.255014148736635,-15.612939142350907,-6.931938005078584,32.827958405829364,21.696100604719053,16.4392628595277,82.171901567175,52.53011642263415,47.46988357736584,157.75017974354864,119.59258994932863,55.792735258258084,53.53159456604254,3.2322714151566796,12.698674920877822,-5.114862241364817,154.5676431873954,90.3669871877764,58.46067107706472,33.22273852818839,31.90631611071168,-123.45799592508236,-13.575811654436059,24.535374569610127,46.707253363402664,2.0056053811659194,31.570042253505004,61.080226268997876,20.95818446468173,59.81087843007686,57.388494614068655,316.9693897827708,115.15307527018494,159.7628455055609,167.27712923517905,10.262852807697374,238.58126049964773,152.98770709635804,34.92364226203829,76.92697481675734,-272.471499832898,48.09748463387048,1086.0,0,3.9010207743711582,2.3332347928911767,4.441708779243887,67.17204159417064,741.5222656977828,9.602057464080179
037560,(주)엘지헬로비전,2012,217355.0,31.1845798312597,18.977382786809123,22.880418519703237,54.680899948746045,43.127162986471504,43.69966991884336,30.657140865803267,21.89834172901839,76.53619185093686,46.57972773044003,53.42027226955997,164.3122353437892,112.20194014494555,73.81549311152177,68.8906456608855,2.414718135065342,10.572650418584564,-18.808249747117916,70.08635858196396,114.68566879288483,68.24235851542785,45.48851863350467,46.44331027745699,-259.91104727929763,-8.323296644253894,27.946448425985793,59.997019707186226,6.353869718759308,26.149637209951432,49.9856267319788,20.95818446468173,57.26330659310855,71.05048691097807,251.8444713909782,144.9307177497466,153.08079671363356,161.5343893281313,12.478100276882087,380.0029854565616,96.05187695077291,41.24965682886258,77.11954922360518,-202.64578784570597,-36.40074052209161,1070.0,0,16.17681632069634,9.597624100393455,20.604723488156786,56.300330081156645,160.7299025680517,9.602057464080179
037560,(주)엘지헬로비전,2014,368723.0,4.322577358138694,0.529390288426433,4.532522453486656,3.4397438142653427,9.493745620469097,36.322395889091105,23.532220711432217,18.158031744569097,80.95054021055542,41.630859959916144,58.369140040083856,194.44839786758627,105.83575435618462,81.01653998616605,77.22533453253621,4.412264737727199,12.700868483494206,-19.971098265895954,130.4359758117175,140.20642402363052,56.47985727835037,11.299823191359481,83.72656674528015,-603.7041181736795,-4.463590499665967,37.88882489806261,91.01139139221118,2.963293967443345,29.104969479971555,44.837284978075246,20.95818446468173,58.53053514248197,71.04534371294992,295.10205883104487,123.68602287826596,156.22533569282646,164.89266976971183,12.280769630408635,225.378639364301,161.94968654949403,36.95317847262159,81.44114573650369,-1090.1614162754975,50.5444333016367,1256.0,0,8.038879827704553,4.705199382616508,11.302191180165055,63.677525394056566,351.83404488660847,9.602057464080179
037560,(주)엘지헬로비전,2017,281258.0,1.5195696970750878,-0.8475028290938972,1.7700832841497802,0.3079684863555054,1.7498989219859447,35.43725081369236,21.696100604719053,15.907673613806134,82.171901567175,52.839405723829124,47.160594276170876,157.21379930748176,102.98901285594073,87.53400885129655,82.25229239723998,3.462667712261563,11.727131849337983,-42.369005328596806,138.88212696359972,89.25269622194622,36.601656127611385,0.0,52.651040094334846,-603.7041181736795,-2.4109348528360868,27.35586715235085,51.771716160717716,3.8305646093996426,31.92366233727908,55.03531944036787,20.95818446468173,59.946578308545064,57.31948937877762,362.50886125938325,100.68719388871277,177.32343184679084,186.74440631388677,10.38424584447649,247.347938537109,147.5654101500587,36.39813806068138,81.06422698374438,-379.80438240391237,57.26246210582242,1099.0,0,6.506413547698668,3.900372292448967,7.381559726153404,64.56274918630764,444.65106704178964,9.602057464080179
