거래소코드,회사명,회계년도,OCF,총자본증가율,비유동자산증가율,유동자산증가율,매출액증가율,매출액총이익률,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,총자본회전률,자기자본회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전기간,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,1회전기간,종업원수,target,매출액영업이익률,총자본영업이익률,자기자본영업이익률,매출원가 대 매출액 비율,영업비용 대 영업수익 비율,감가상각비 대 총비용비율
039850,(주)태창파로스,2012,-1708.0,13.219914212733144,-5.753875058713011,26.42851303850241,-8.535797363659862,13.267396679618509,192.69872913032643,62.78733185765367,34.16482206708667,39.63902605142176,60.36523071683978,86.18986254295532,83.59545880637434,111.33026202130722,106.17621652749784,1.1195300527839263,11.821045462285033,45.48919949174079,152.28737113402062,149.18384879725087,100.0,3.1035223367697595,18.360864040660736,6.700153243657415,6.3851523923037625,16.108247422680414,-21.946236559139784,-12.044284606163176,-113.86666666666667,-12.066407629812787,60.25455474203984,64.59046315309149,71.78806075591663,51.10292790353442,54.919686505781016,49.637937124690914,275.6035825545171,132.43659484281173,85.57006407931327,1807.7905491698593,141.80524944900822,110.28647121158602,43.0,0,-14.418933239138113,-8.688064021794654,-21.91795532646048,86.7326033203815,-192.06271435570798,1.7097910684429298
032420,(주)터보테크,2012,-9337.0,68.60858198864148,69.30962962962963,66.38109583882508,62.22327790973872,21.465385966967318,30.928213923208848,23.412417295996793,76.37773173828778,40.46247410278687,59.53752589721313,188.76189217758986,176.141302672544,41.70717893047623,41.336668711946004,2.9379135200160396,3.722515538327875,-0.635601797498077,147.14257399577167,139.97753699788584,87.07943334176575,7.165036997885835,-8.78102101129509,-33.01610639577625,21.134799171289178,52.2330866807611,-2.9124293785310735,-20.96176728105426,-59.0500885403491,-54.68548670493148,22.821626679141882,37.49643131656967,209.56395689352232,60.34281675207633,63.078173488990686,26.230233102963567,320.21755438859714,113.98500644254423,18.78493156713462,79.3917976378685,-41.94158539880616,-69.3487173480145,23.0,0,-36.23052594588263,-8.268395375258972,-20.434725158562365,78.53461403303268,-159.24668606530875,9.06651678260829
032420,(주)터보테크,2013,1559.0,-31.932099177972333,-38.168072521087815,-11.769365699089006,28.118777087970017,45.38514285714286,44.132797464055244,30.374079528718706,69.3804614629357,22.64310260186549,77.35689739813452,306.40881103113344,129.98785916632943,65.67132749326146,65.14487870619946,1.8105056455571917,11.177221404025527,-1.5335541651331126,341.63559101552335,205.91449137108663,45.04333500465583,135.72109964443672,-192.00098147466568,-16.005891016200295,54.82965144820815,242.1472552250455,-0.2969468841488917,3.957455450068539,5.583410930449109,7.126857142857143,42.955326460481096,52.3287802310839,245.16319999999996,65.75783081825287,66.32003395585738,4.7053714285714285,258.05119735755574,141.4448,23.65529770530095,138.30930703085482,-66.58650919274322,-99.01302857142855,18.0,0,-3.245714285714286,-1.3942071674030438,-6.157315063741219,54.61485714285714,-1498.3098591549294,10.726572605968409
053320,(주)테라리소스,2012,-5412.0,-26.143514356723603,-4.781276551919462,-72.50880232493154,120.11148599090508,3.052315894701766,13.301065383159374,11.372043626643755,88.26042337891697,69.41123123553137,30.591155342354597,127.15582450832072,121.45554862228644,42.94944556011525,41.60481969789574,0.48208873296580035,9.400730292833106,-2.356902356902357,44.072342181268056,39.37904002200522,88.49387680497168,4.693302159262825,-20.890725436179984,-15.593899906923461,26.113935228276176,37.62206023930684,-6.51948051948052,-42.22187548759557,-49.46079327362457,-36.06797734088637,35.81060117896948,23.054821461495916,133.25358213928692,65.77678414869366,67.74572215449908,16.12762412529157,185.2011848926191,197.0829723425525,19.790031785389274,94.6926669190963,-161.74409830764256,79.95701432855714,7.0,0,-43.4921692769077,-15.574807283835709,-22.438454132856553,96.9410196601133,-107.01808152007355,0.7942273873274102
215480,(주)토박스코리아,2018,-3859.0,-10.795109962016024,-19.51861602106055,-9.986048133937913,-20.183396102832816,47.5012309207287,1205.9345794392523,60.21755465702938,7.657351415178732,62.16409632518696,37.83590367481304,12.317964657802337,12.317964657802337,244.06090410440703,159.15452997919425,3.027158550112713,10.251547572190217,58.937832337687915,60.864559949346685,60.864559949346685,0.0,0.0,0.0,54.50674491000823,0.0,0.0,-3.308219178082192,-36.4951768488746,0.0,-15.8337436402429,87.20792929473646,64.23488482420537,37.00619563433448,44.738146373698996,64.91237415437064,253.56207943541767,369.04906117504544,98.9028393238142,507.85580329235256,1074.1295724988981,57.35937867733585,315.4587231248974,47.0,0,-9.908911866075824,-8.641356854045156,-13.90088067691245,52.49876907927129,-579.3788819875776,1.5146282111896878
290090,(주)트윔,2018,-8729.0,-16.89763862719893,22.209911361804995,-25.184584524774873,-91.24357938697435,-11.871192341166232,288.96398252699254,67.85752124255716,25.709321297650074,91.71275401012862,8.28724598987138,28.03243842705975,28.03243842705975,896.4459217591409,818.818716440808,4.61297226283559,2.252452694255504,9.746701338726766,9.036088905318609,9.036088905318609,100.0,0.0,0.0,66.00343271247854,0.008475833280359375,0.009241717111039232,0.0,-223.19099974431094,-218225.0,-151.940818102698,12.173415548916152,6.477107455720035,141.10791993037427,7.012768242962817,7.382326107348916,260.5509138381201,138.76811594202897,263.02872062663187,26.041430578849557,29.26493810809434,8.461844372763023,382.4717145343777,0.0,0,-80.74847693646649,-9.829847646896786,-10.71808141952775,111.8537859007833,-85.32011209312353,2.251123490794624
117730,(주)티로보틱스,2018,4860.0,42.95034349209277,10.58175724203974,63.22834645669292,-5.474722214328341,23.981961668545658,235.61918164104782,50.66200067732103,29.795674821396894,52.18274766566143,47.81563966520989,57.098708201990235,47.21817577755629,190.27492460334804,137.30932295991957,23.856214420487348,15.579996452127917,58.67144378812821,91.6311267692688,70.70585326658014,62.40753194351042,20.925273502688672,32.78299602982473,33.30806818365076,21.58235094905578,41.359169293528645,7.317769130998703,16.39123102866779,36.3147276395427,7.305524239007892,107.28281378509573,145.54663399479293,130.6812476512589,94.76090765351908,120.38545059717698,81.98714768883877,225.84532862574687,161.61503194287863,189.07742155525239,255.5312283936391,337.2965573188663,112.9209319804585,154.0,0,8.481022172115745,9.098679223983615,17.436182705976883,76.01653513716647,182.77206664303438,2.843865160465287
033830,(주)티비씨,2013,6965.0,2.1915145199110166,5.241426377751237,0.923548355062492,-9.28563691507799,32.64276545568524,230.66696929412146,69.75809219364392,30.24190780635609,95.5962385150175,4.403761484982497,31.635039491229872,31.524772311435022,1714.2168674698794,1714.2168674698794,0.10688265461213363,9.657681332797285,0.0,4.606626320648272,4.256846856087804,100.0,0.34977946456046777,0.509031198686371,65.68870671987919,0.04902874064776772,0.051287311519130165,196.9,155.08795368514808,13930.000000000002,20.791665422848443,32.848275659191415,17.450486023566672,0.0,23.65264176122122,23.66283340867993,0.6646467058718171,164.81672816728167,221.458103226962,55.69613939414092,74.34309809143365,25.307093752360803,222.1227499328338,141.0,0,5.8777873966387055,1.930751806709093,2.0196943276233457,67.35723454431476,455.35804977145756,7.109646253859264
033830,(주)티비씨,2014,7662.0,2.2229631009697886,-7.055542946078272,6.24402586449255,5.176273918624436,30.721198876053702,263.6734693877551,72.50211035223697,27.496930396746222,95.19031540173432,4.808725347248869,28.886268819154726,28.781276356480177,1625.0698774457105,1625.0698774457105,0.2628347786048653,8.199677691658353,0.0,5.051695991293307,4.686901666767438,0.0,0.3647943245258682,0.510355133862486,68.04063387307191,0.0,0.0,523.0,152.84260921603828,1492300.0,21.746657962705417,33.79729107512854,17.90986356519794,0.0,24.01344038385518,24.01344038385518,0.0,191.5149209110181,190.58567252291886,59.20915537928948,78.6170117815066,25.545783455746406,190.58567252291886,137.0,1,5.937615303834473,2.0067531271583148,2.108148416873249,69.2788011239463,417.39961759082223,7.763761691280621
033830,(주)티비씨,2012,8624.0,0.18874364998092483,-11.113470229609632,5.77898496353432,-1.7872340425531916,31.420602253032932,240.53574475345502,70.57338116520032,29.36549291540573,94.67102230595026,5.328977694049743,31.01845971463652,30.949992078998783,1379.7024858093562,1378.5085143863769,1.1794296250275567,10.497625107721907,0.09330070357907616,5.628942800287904,5.407722596214912,0.0,0.22122020407299206,0.3196696237381462,65.51496081928774,0.0,0.0,145.05555555555554,162.16622790522752,1492300.0,23.353552859618716,37.00422871114496,19.844801272543585,0.0,26.929780422528022,26.95395754868471,1.2157441507798958,155.8866984676432,234.1444161611785,59.29922600122042,79.83914556893606,29.764562695962667,235.3601603119584,137.0,0,7.070515597920276,2.616389762911598,2.76366484609848,68.57939774696708,344.3891229414018,10.90144846452588
