거래소코드,회사명,회계년도,OCF,총자본증가율,유형자산증가율,비유동자산증가율,유동자산증가율,매출액증가율,매출액총이익률,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,총자본회전률,자기자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전기간,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,1회전기간,종업원수,target,매출액영업이익률,총자본영업이익률,자기자본영업이익률,매출원가 대 매출액 비율,영업비용 대 영업수익 비율,감가상각비 대 총비용비율
010580,(주)에스엠벡셀,2015,640.0,-11.827794769108388,0.033997416196369076,-1.1937931330104161,-28.140281338187457,-5.762154205809775,2.594258167950587,39.45250645322228,20.592947471573673,71.70900153992129,21.565120004977523,78.43643547107592,291.72616735363175,135.95505617977528,59.86636384582469,43.57657746617952,0.9006206349453251,17.220675387702407,-40.5888624620684,84.35047619047619,363.71898442008074,219.13589151759956,46.926075136746256,140.17620756604106,-164.3976051833019,-18.965919519668994,45.57949527215343,180.5146030182663,0.058419243986254296,1.2691865307579424,2.096230061249222,0.735023888276369,135.4384109256638,290.24,303.2493992268311,120.3629754685777,195.91836734693877,259.6528896045804,45.72979832782065,330.2560212402807,110.52031651966188,93.86905852801345,98.657330296747,-425.13549143108247,35.887139378904834,129.0,0,0.09762036016170525,0.13221546454292335,0.6130986728216965,97.40574183204942,1775.9404600811908,3.281766533529319
010580,(주)에스엠벡셀,2016,2852.0,-6.120798270310628,-5.007250317201377,-6.971649205006399,-3.9641521882559925,-11.297546857772877,2.594258167950587,40.72795952153333,21.710242900222024,71.05908473340624,29.315372634788083,70.68462736521191,242.39529757531227,140.95510418720832,58.36340550654905,43.78174284950548,3.028796765748749,15.99231202571495,-35.02126635101517,61.81631868835661,241.1179562538857,169.15164189227377,53.98225086202023,71.96631436161194,-102.18281036834924,-20.6465188719886,29.312058852768665,99.98869609450065,-3.0698478561549103,6.68526288647711,16.121191566333167,3.6926263999482103,127.96997713490406,244.7475995817093,268.7463029332962,135.815821842429,216.61758519141773,293.20097183205525,44.0117174855959,372.7018288857791,97.93351459830387,86.79260124960669,89.74344077525504,-313.2757361888537,6.129410241470794,124.0,1,-5.747394316048424,-6.933506887948801,-18.80868767001002,97.40574183204942,-56.566794323045734,3.6994255147456236
010580,(주)에스엠벡셀,2012,-3494.0,-3.6784925393319208,-14.518408674899788,-11.736087970676442,13.165227082752857,-7.452625427832039,2.594258167950587,61.33343400785262,28.83262351601379,61.98343239575046,29.010467855415673,70.98953214458433,213.6588513658851,128.92047113793438,73.21975842797909,55.53151853854936,4.332225706307234,19.920126051075645,-66.04959048580726,86.20712935457738,244.70316197031622,178.9739728973973,68.50582217869191,65.7291890729189,-137.1367665208123,-13.904619272710253,28.6703795572612,98.82770488277049,-4.401882693700217,-7.67827711240523,-19.011862008923714,-3.939564776186718,138.3597759785339,222.01361770301392,306.673582295989,119.01905513586648,193.21177265102497,254.60025836084398,45.54989288533093,335.80705009276437,108.69337016574585,104.65267207098776,110.79048618398042,-557.5883314472526,35.2242079152103,199.0,0,-6.85421129777878,-6.933506887948801,-18.80868767001002,97.40574183204942,-41.38838624773811,2.5501395347894413
008080,(주)에스와이코퍼레이션,2012,1562.0,0.7126001185729398,-18.72212426096878,-7.9374624173181,6.624266144814089,-23.282261885957983,39.82617060015803,169.4659575129856,53.74093910152823,37.11043907844314,36.56332240638995,63.43667759361005,101.4963538213846,82.8847641144625,113.87576808928645,97.31011996823142,5.389214645182141,11.168567339212336,119.385449615906,92.43408482995797,173.49812166556177,151.0433437509865,78.9237374233933,22.454777914575246,107.1396294622684,7.663096172491805,35.21977007248719,96.32540960318212,6.317954419121734,2.8421186702814825,5.119129551338774,2.683018997560892,67.19839327762132,75.58325219084713,237.55661647692494,153.64758322168404,55.138513993464976,65.16891664987575,101.88627228692158,218.9387386709789,166.7133017279879,86.79667233205117,333.11209017565943,245.41775566984234,114.95199079322543,145.0,0,16.17681632069634,13.119257583452606,26.756782180080517,60.17382939984197,104.00316734119303,3.3890866920710825
007460,(주)에이프로젠메디신,2012,24572.0,-13.024105353273363,-22.458207931836917,-19.006973288114924,10.36468253011564,-23.282261885957983,18.449451631046117,290.7454361054767,65.86565136701934,25.267562396181585,17.92866981114231,82.07150214341354,37.391405073554964,150.4916025402466,82.40894089408941,80.75637563756376,0.5344140013239259,11.897084508934569,-9.394347700022172,137.4025974025974,15.168132523744,10.784144462135599,78.17788243553554,1.4519991105876937,-27.91014992069042,-17.12464001775815,19.969448971604482,0.0,1.9415999352907871,7.027317653518807,35.93921399423732,14.39585676790401,49.85367050453008,23.930077691453942,158.4023163443335,230.4259233220847,37.84941189811694,43.207451215210845,49.68369188226472,131.59505655053312,277.3660421353581,80.33056917762445,105.73957862262502,-127.52471105067727,96.62381069553811,218.0,1,14.063085864266966,7.010964489540799,-18.80868767001002,81.55054836895388,31.190634894184306,9.602057464080179
006260,(주)엘에스,2014,409172.0,3.287062825041277,-3.471604818646349,-0.2895703266906212,6.513247853987927,-4.884969623313359,12.070659508588188,118.42630143007791,38.129998676436784,45.782032358411634,29.345834684632038,70.65416531536796,156.00862217896628,76.71685187740181,134.45792984504465,94.56054717726755,6.837007059777843,28.225372629486667,115.78577949166811,234.41561624396644,240.76386333754022,137.4074711484062,32.99739794403182,103.35639218913406,218.29199594181225,13.894598314043623,39.94175160820671,136.1070558648093,2.173444278583757,5.603078782049422,9.91145452070284,3.758579093741997,105.32726455087476,180.23023900520593,410.38451490715755,88.94097772733335,100.19666856266647,147.328089003567,116.53719364841176,200.45366705610812,182.0869657115499,114.86443454550866,200.27650741152084,452.36551427818716,209.6831816326283,63.0,0,3.4238938531084986,3.6062937366047274,12.288945860154007,87.9293404914118,267.94415365257544,3.115574526664978
006260,(주)엘에스,2015,464096.0,-4.395149024704191,-3.2353117438628822,-3.803580372407759,-4.8946737461156005,-8.144136123519107,13.478548311562621,117.08306897648643,38.090202211918985,46.06531521388782,29.890173167642654,70.10982683235734,154.115250371836,77.74836357773157,132.35258912101307,93.47114760905261,6.996027410915284,27.144811017394687,120.18030880473454,269.6171409559364,234.55811526797757,136.33497168019767,32.24394014880617,98.22314358777987,222.6883589903014,13.183925662844528,37.55790259845074,125.65301106755955,1.8444880020618277,6.6989632323202,12.505042073187326,4.641076491019924,101.19702898305059,167.0328787419436,446.54574797397106,81.7385456374955,91.46087073117393,129.78451595520036,117.84236834344541,178.57954266417008,204.3907127068889,107.71136894030249,190.35310053960748,365.10438231185515,240.4945354128388,68.0,0,2.7196182624183867,2.7521728812478714,9.207617720419274,86.52145168843738,380.0305197551066,3.3867890926866173
006260,(주)엘에스,2012,363721.0,1.3095426030656485,-3.348382981500441,-7.1838233649513565,10.21515153634704,-3.8081708297396615,11.320687701347438,113.24886153958025,39.14638147623518,46.89356804910277,28.650199291649773,71.34980070835023,163.6762368447821,77.96205070804312,133.26322968938655,98.23241808072059,5.555642565643329,24.630029251910397,105.31392151569514,163.27652541899533,249.0377116823248,139.094238725557,34.44163447160676,109.94347295676778,237.6270600877465,13.255655352822052,38.760803431325414,135.28982132638225,1.894880543185628,5.053131927336907,9.301663640880868,3.0613143247098527,117.77292944351983,209.31004096635064,383.3185570615738,95.22106177118077,116.27213338232968,161.57554461963764,88.01820337400149,237.76402790682596,153.51355005772143,120.896132153352,211.9822416848668,497.32230796116426,146.31069166054215,56.0,0,3.7676232139436374,4.437240229455514,15.487641758739064,88.67931229865256,225.91150458293404,2.620662526718286
006260,(주)엘에스,2017,237436.0,2.7372180297470297,-21.281857243841262,-13.096505799365833,16.168394027883124,-1.1037890566495445,13.287166081247163,157.58677665470572,46.96349418733761,38.821868614028155,36.397884978149904,63.60211502185009,106.65968266379598,66.1217111506484,148.1767789251304,113.74815049261943,6.300261030670303,25.69665967324668,71.46311812588198,223.3322446491171,174.74123856381001,113.43312840194817,38.2993720523209,61.30811016186184,112.18641225135283,19.890871783113656,32.258632811779734,88.62776733083525,4.323783911146499,3.741038388830644,7.375946627864425,2.4953563351947228,95.35229520195804,138.1536046406278,402.85300338875123,90.60376785816754,83.75885520314074,112.64517172352389,111.74850348613796,181.80886089276157,200.76029199439964,114.20221675669112,214.08074178369532,312.05883886642175,221.90502762237008,71.0,0,5.592859948919162,5.332920328725479,14.651731362761591,86.71283391875284,161.05489442223964,2.885241962480882
006260,(주)엘에스,2018,49863.0,5.124660984813563,14.78374446539891,16.489326140417766,-2.087026059528835,6.253682299549958,12.4145624218175,132.45668480694772,42.30172305071862,43.018767166471775,41.55806384361765,58.44193615638235,103.51484931624996,69.07001446358467,151.07509176348916,112.15511447973898,7.879087029918813,24.45103275991729,76.20148283624225,239.8046398046398,140.62718700346204,90.75773913933077,38.75177984353668,49.869447864131274,107.58252563145241,19.26407365898118,29.256486642074396,70.39906082286726,3.940157114662745,0.8133291837445732,1.6246835381171616,0.4931969912639356,96.37636293909539,126.50869886911009,455.8665860458321,80.06728529195239,83.67672390997056,110.80822423023197,106.80461306295975,197.108746753167,185.17696754324044,120.54861275887436,240.44402249150792,252.39128871811207,211.9142953142478,77.0,0,5.0354104223286695,4.852945424096514,11.677506060816674,87.5854375781825,176.94995757118613,2.626957237401058
006260,(주)엘에스,2013,498326.0,-0.8071187909078203,0.404764385380709,0.31540580092167575,-1.7983204476566397,-3.6675491810425944,11.990558697753825,110.86261698076471,34.45825770980271,47.42424306017325,30.050917345654547,69.94908265434545,157.81296296111552,83.02282630354608,122.61690040727382,80.3633651655606,6.106034233100951,25.118454379949007,186.8228381468402,178.49164193094828,232.7685436346931,142.68471971845648,36.349032910178934,90.08382391623661,279.1491185856977,9.697689752354547,36.610253061766166,121.82740593461487,2.21382320026194,7.11927949735909,13.602393546965935,4.353920398970596,114.37670521443107,194.075136054912,390.62786367987877,93.43931499446724,107.78631715340919,154.7237604611815,102.72866609496958,228.98745950864387,159.39737520264595,120.77872960601105,207.32536815319116,495.9702126368793,168.6867263031483,60.0,0,3.9579728372528664,4.526998924531964,15.064428391523233,88.00944130224617,222.13691590435488,2.8240517750145475
006260,(주)엘에스,2016,735477.0,-1.7044841023066926,-3.734899512007813,-2.067541490111443,-1.3943988004961783,-3.7844549898202446,13.511898012256749,117.88784415683469,38.71638705793049,45.8951716131628,33.51406980123725,66.48593019876276,136.942997031857,80.72731849407785,125.39387044341981,89.7294708721509,6.728039849946006,27.481991471874345,140.44491425886773,219.92342783604957,198.38214395647134,128.7456447063406,35.681639661691904,69.63649925013071,212.99797979797978,10.956923153901297,30.99818316351518,92.49304351085053,3.373125996224447,12.510864763140034,26.833717220798675,8.397263450425113,99.055660963713,154.96199681066662,435.6267324213285,83.78732819522658,90.89779937360879,127.86805657907661,116.09938061468326,179.78248167244402,203.0231180505197,106.78787397154392,189.75462868094942,406.4745259324508,235.3351704699764,80.0,0,4.772882869521031,4.727810673427888,14.10694284957702,86.48810198774325,204.70543145461596,3.5802409728052718
032640,(주)엘지유플러스,2016,735477.0,0.3189608098001523,-3.796744310891413,0.189534873400863,0.7846390194974755,6.075171432387934,60.00696342543688,27.95808258354763,19.667269908200915,78.15059274173403,40.25590875458134,59.74409124541866,194.1344641309086,111.34728974441583,73.28657668964306,65.96732201318602,2.646425087018502,15.455833819955215,-27.399164051053422,78.6705861474883,148.41073793575572,74.06032080704004,0.5100205436274973,74.35041712871566,-375.80994990799536,-7.964247909166287,24.531064297729348,60.937797845484184,5.231978524919924,31.060080088915086,75.645158987004,19.428513342798553,95.51200476231902,123.46499321651486,247.69659959857347,147.35769509615105,219.42300661389754,249.35578448221048,19.968170593323965,321.04770305043155,113.69026986704971,61.16552030517792,80.79238162862985,-669.7144762083002,-13.699254635777379,6241.0,0,6.518906657086173,6.226338436767278,15.466893257151193,39.99303657456313,1433.9995686438942,9.602057464080179
032640,(주)엘지유플러스,2017,735477.0,-0.4476059412882533,-6.080975299788073,-5.412193051417749,17.3096458133474,7.233714719161901,60.00696342543688,34.674160140737335,22.943955290176252,74.25329394703326,43.84405015880001,56.15594984119999,169.3577433610562,107.15237674831315,83.85707175119906,74.7285070589802,3.769266235642669,17.541353478581836,-56.54838175283907,80.91093397475485,128.08111850480776,70.02793433806244,0.6059208158441023,58.05318416674533,-513.5377962898476,-4.95637660338489,20.741324187695266,47.307044200003595,7.071355829218406,34.008835851038135,92.07697941202252,18.563075894210314,102.88157475045145,122.06977533458047,248.4196237102974,146.92881123822028,215.7101833505869,240.94241480795156,17.720036724975248,311.133673097593,117.312920959703,67.35059112716613,91.11665819516122,-794.0578462748213,-11.895853553542025,6241.0,0,6.729125293113285,6.923030068485881,15.790124414626755,39.99303657456313,1386.077248440327,9.602057464080179
032640,(주)엘지유플러스,2018,735477.0,16.79446100621401,-0.9375401219615707,9.368012315306789,38.21227952226271,-1.256830351885787,60.00696342543688,43.81897971917847,27.203186123793287,69.53185191221661,49.163519117861846,50.836480882138154,141.42976979643151,95.90108064910778,110.80825898057563,98.93406335092371,2.716157908193058,13.48524399086711,109.86224192991645,73.971490159753,103.40285194041061,55.928215743235185,0.4793282502170159,47.474636197175435,625.9649122807017,2.9718690485789474,14.96600274262142,30.441276399972043,7.20377068406477,29.202228607061322,99.1940574800851,17.067466355399247,86.9806042318092,100.32016269586654,236.4071989150076,154.39462151540644,165.63756876491587,185.66590231334914,23.770957746899374,305.1497228119661,119.6134135848171,65.34594049281465,93.3216319402621,-1551.5236613411255,-11.010250183689976,6241.0,0,6.028387014619567,5.243527450748023,10.665484377099789,39.99303657456313,1558.8185157569997,9.602057464080179
032640,(주)엘지유플러스,2015,735477.0,-0.5133084595751483,-0.421233719374642,-1.7953319856214665,4.3899780428804425,-1.860119994603552,60.00696342543688,27.79299819147909,18.695677130897355,78.25154853176278,37.22202112325682,62.77797887674318,210.22917662810676,108.78225776808326,77.49068766669627,66.61351863987164,2.444540614934418,14.339856805264297,-48.32297346876875,75.57579624968966,168.65816788631784,75.40130694094039,0.4113709512870974,93.25686094537747,-549.4645674088771,-6.317438928531324,30.510790814290157,81.96973160929889,3.364393342839509,23.897171578633795,49.17001796868315,16.608353809992536,90.32900850623521,125.14431880030814,240.63413783833548,151.68255147788585,212.12805634101719,242.69017128027218,21.668356303689286,322.5353063709819,113.165905496304,57.194274563424976,74.56161144314936,-616.5859704535914,-16.848289677892552,6241.0,0,5.857510242034945,5.291030924781345,14.21478674481606,39.99303657456313,1607.209989704759,9.602057464080179
032640,(주)엘지유플러스,2013,735477.0,6.189636167351313,5.164527392443379,6.601068625002246,4.827870872255134,5.003982710469695,60.00696342543688,29.71060495352634,19.554741480012776,77.09469864536422,34.16220759033913,65.83779240966086,225.6724728385707,112.9530330862111,72.15123909415767,61.59704280263897,3.3828739706941295,14.676340570020654,-37.89826171154556,73.71221395209963,192.7211297324925,92.92793545294903,0.0,99.79319427954346,-385.6104182036149,-8.840932864217017,28.030928454043536,82.05245044518293,2.583202695040192,22.931103804729123,53.85955211920058,15.52551461533759,97.24207470254683,147.34434539389193,243.19326263993068,150.0863946796154,217.27307986863008,252.8191913221479,23.619407788442224,330.87662670725695,110.31302018287732,65.0816710943779,91.81180436339203,-570.9184266199574,-16.153966708295854,6241.0,0,4.7346270403395545,4.604049563453972,13.477025895586356,39.99303657456313,1775.9404600811908,9.602057464080179
032640,(주)엘지유플러스,2014,735477.0,2.0179367436919784,13.4792494268867,4.900562760019154,-7.684410350337954,-3.9341501969380714,60.00696342543688,26.146208780667298,18.429123940909005,79.2730918880581,34.77840877873843,65.22159122126156,227.9376621063849,111.67829385226855,71.43130097849446,63.51242992362137,3.4624970655957967,13.595922967935495,-27.71869677688872,73.6169263326805,187.53471913049222,83.43269156199466,0.39451466805535834,104.10202756849758,-436.7495541309168,-8.289654414592604,31.65110808097457,91.00792472231876,2.7437219421395147,25.723319712137364,53.00654368329415,18.32195012503832,91.56862843033933,134.1372425927037,241.06543823642534,151.41116979283674,212.0668298578571,243.55257540948472,22.250582009100505,327.24162530962,111.53837769099664,59.136494755263556,80.6018266125014,-540.0459144396789,-17.622210092739607,6241.0,0,5.239518290649635,4.797755035104631,13.795211464757152,39.99303657456313,1775.9404600811908,9.602057464080179
032640,(주)엘지유플러스,2012,735477.0,0.36343253585563273,7.942646044045923,1.0740493733703125,-1.9189305406460428,18.720053616886183,60.00696342543688,30.21316956251806,20.078707173620128,76.79714758190255,33.804693193438325,66.19530680656167,227.17895158063226,112.7736605699148,72.73274660399275,62.93965477518776,3.078513192307446,15.623557934714963,-35.915211871830834,73.28889195355231,195.81691343203948,94.37009470454849,1.5126231426500432,101.44681872749099,-394.24178052581,-8.698668563132351,29.809778371615707,88.18236627984527,0.5961004881443929,25.540567916637656,56.7151391794806,17.192030470715476,98.34008450226388,143.333186117784,223.34581831595492,163.42369996095238,209.86084633051624,243.54394803685375,24.054491420803302,293.79272328726967,124.23724996180523,64.36786860651549,93.12033267234608,-473.75302758112826,-15.131958578343841,6241.0,0,1.1624049005221082,1.1431099614318978,3.381512605042017,39.99303657456313,1775.9404600811908,9.602057464080179
