차입금의존도,자기자본회전률,OCF,유형자산회전율,총자본증가율,비유동자산증가율,비유동부채비율,현금비율,target
30.577152062758284,32.75566750629723,-1573.0,85.4851433079148,71.99711236012995,-16.424272818455364,59.27004526605679,8.184492540449675,0
2.5307173644769554,25.316424281530747,-3939.0,101.44192521877488,-2.0925264411290887,77.04770477047704,2.8879319141988287,33.96778916544656,0
0.0086105944754425,23.21734693877551,725.0,76.76709740544553,3.8542020639207344,68.14664181212224,0.7081199110258556,15.20114348694634,0
0.0,22.289828617787244,3321.0,94.93780234968902,71.99711236012995,6.4340239912759,0.7269454444752146,1.9363849342223824,0
14.59440436389231,64.17373688563437,13225.0,115.12928663121218,31.239030698648275,47.429188470803226,19.40961913648316,15.247815121121477,0
7.124771185233089,55.4125994746952,12813.0,94.3831628428728,7.0221127338846845,1.0742389242586436,11.123906705539358,13.511854523133584,0
8.295786653677546,55.8129206855874,16224.0,108.4764049792979,8.015915642709166,5.2100559282037935,9.01072705601907,16.14101315148563,0
7.472356256508501,56.75097751710655,17871.0,127.50221490160844,19.71317637654403,24.058514060784983,9.85701183925296,20.226237509638544,0
32.76843303402049,16.88580763407443,-7797.0,36.803212165221474,71.99711236012995,55.68517909957279,84.44967830882352,4.0639096159521095,0
29.00697048666285,19.24397901346425,-10647.0,52.88973824415103,-0.5122043758694828,97.04547696557168,66.77967486316477,8.2925485709443,0
0.0,70.47391258887494,11398.0,352.5400457665904,18.78721007746592,7.560543414057886,5.210968693420942,7.440591377041566,1
10.27057799209698,23.43938513785245,-4544.0,55.76463084037634,8.69185411661935,-12.419146183699873,14.615317515701326,0.847098686997035,0
18.62554147109848,94.5364548611565,35237.0,143.729505210231,5.49143331911167,1.3383452435044818,8.96401959402896,16.689017316431983,1
16.28697615002505,38.07871618157101,50778.0,115.60282272549472,43.08088262523343,97.04547696557168,0.3352468315530431,12.671859026146052,1
22.206943966998967,167.31024878141417,154.0,163.52162346099115,37.65201343869777,8.51265223701647,84.44967830882352,18.484015125472677,0
2.9221788539255984,99.70377227493636,247.0,136.27506800784462,-0.4778274321072533,-18.57990230286113,13.592089728453368,3.3539428689855275,0
44.64339114832536,186.90772384010876,3399.0,101.4817988681199,4.440796086577766,3.3558030480656504,46.53247275582709,2.4618721007077,0
43.98962622319662,131.90569675414426,5515.0,72.94480200188895,12.151270180152087,9.111172286406948,84.44967830882352,6.88091545906636,1
2.635611640161999,132.7663340451272,20298.0,2386.970817920263,37.709683671052346,35.03452740612861,4.192200981737248,8.266485277790808,0
1.3331915798426537,122.16823757754123,12342.0,2018.7401739859552,6.876647577492956,35.72198490957723,3.7931986507736446,7.428591679070097,0
0.0,118.31222538123546,12706.0,1399.4580322401334,12.30562052590545,-13.324705121040092,5.236457338747714,7.962663771994043,0
0.4291231583464454,32.103099475306976,7480.0,71.00776492264988,5.3205112109875214,4.797436798053612,2.230386273261457,24.56205597673199,0
4.63013827633293,41.68624108757562,647.0,62.65406545340936,7.995457319140281,-1.6080263881253436,4.431013007167215,19.56743521730259,0
3.403881938246017,60.93050305321314,239.0,98.920501038585,0.654779126250552,0.0304751350602576,4.276590891811754,11.0240389706661,0
16.93939742021798,62.60595702452001,-11102.0,478.3480944006234,-4.843928019401945,0.0360490988726645,18.63948287945787,5.791198470239261,0
7.03864363179573,245.84045071773204,50778.0,2386.970817920263,71.99711236012995,24.007455470381323,16.7139665398835,6.364012852016636,0
7.020931489920446,111.26916390074284,853.0,2386.970817920263,16.124923761346103,36.27519110493398,0.2685901550728065,1.296053139723488,0
8.604616245580988,119.28806455589375,-5527.0,2386.970817920263,13.173708194948636,8.108108108108109,0.2685901550728065,0.962286556652062,1
6.83890334839606,102.9820188712836,1562.0,221.36179750710693,16.352995819786344,12.521950560583548,6.971616232699976,14.851421910677503,0
5.0332192470304005,77.32172047404985,159.0,182.44073925271195,28.28732135682718,3.72875426372409,5.14642974662718,14.274209784578217,0
3.906211853399869,117.10030491312853,17990.0,269.08204577377506,14.53481869225779,25.025295109612134,3.0865143849966787,18.649231941094325,0
5.309074212248178,78.516954669742,6749.0,196.89117962591536,-0.4001600640256103,27.01251573724357,4.522196344131555,22.28806749698674,0
0.0,64.17076786243699,11268.0,402.2897925804773,12.008622337375495,9.597951698844373,3.219760576350143,3.274461287600846,0
0.0,75.50757934722448,9017.0,544.5752685084142,10.582654688942997,23.118178749578068,2.90430328175786,5.305014614888206,0
1.216918339488471,83.506442491781,24674.0,537.7253150422715,19.577623404066863,3.1528924361044264,3.69202487739096,8.99038105416874,0
0.0,79.13510732557808,9648.0,561.8873668188737,35.502403230852366,68.34827629751231,3.068433984883137,1.8855119917163408,0
1.3648877397273016,73.96061820047143,32247.0,458.947820653023,13.774457413149063,3.81400980450062,3.3744294943986723,9.767666809278449,0
28.384524423152723,69.38271068006205,13827.0,81.76708268197467,7.671966308641573,27.42044006699784,30.58407875932885,8.042509323549922,0
18.128180076385277,116.80042331775287,-1989.0,1747.2295514511875,7.613845838738308,-14.187578062904509,18.259988498507543,17.146083668523428,0
12.820374612585905,72.04675514428345,-2082.0,1381.8776272769733,-2.3719626905923987,-2.458661587741321,9.46051014521833,20.6939765530252,0
0.0,86.2982371581225,6436.0,1518.98916967509,1.755926251097454,-17.447865913077372,1.3099343106470691,6.474177246394676,0
8.947929625022216,23.59812675834833,2156.0,65.65941412422511,-1.211376404494382,-5.727141005109433,8.532517585247405,8.869439014276406,1
32.99910140925329,245.84045071773204,7611.0,762.1754995655951,42.28646271868276,47.60829996359665,28.57910447761194,21.993556446840685,0
39.72202549575071,245.84045071773204,-4120.0,396.0581213946232,48.54362548491025,97.04547696557168,84.44967830882352,12.602543673276676,1
0.0,28.52228246334881,-4497.0,2269.148936170213,-1.8498874263941807,-11.96414653156664,2.260327357755261,7.380204025365315,0
0.0,24.79913442465287,-4849.0,2386.970817920263,7.129859387923903,-0.1475579164822192,1.7723681400811444,1.3320980028824376,0
0.0,25.137877320759483,733.0,2386.970817920263,0.3726580193535104,8.630116743017584,2.442103917275328,3.897355951672786,0
0.0,34.43603330809992,17845.0,377.3851003816161,45.36419765748395,97.04547696557168,3.1583034905294043,9.437463399490593,0
2.2733731173628877,40.20775607344471,17117.0,294.0140401025684,71.99711236012995,97.04547696557168,17.906974517108303,10.438571563891257,0
0.9494662417277752,51.79958052137661,14671.0,505.27222315577217,19.71848062896656,-1.4701612690368728,12.97487673162714,5.474938838549595,0
21.87451747387925,26.25652638862678,-2134.0,36.803212165221474,37.32683064744133,4.143347174580249,49.87982991310778,11.930619177518142,0
0.0,49.49567538433899,3084.0,2386.970817920263,9.491211023761153,1.3173652694610778,3.713269333853126,8.648299786212739,0
0.0,43.834110938310005,4345.0,2386.970817920263,14.514226743328912,-0.9185303514376996,3.3498661628090067,8.393949147087222,0
0.0,46.431929976851855,5257.0,2386.970817920263,19.62986803990988,97.04547696557168,2.907132343101833,17.08412924749119,0
0.0,53.38478223284032,6575.0,2042.393265183404,8.870295138421804,37.53486518793997,0.7233701935904657,17.97805565165818,0
0.0,58.50941646948124,7894.0,2040.685328185328,15.968961597390402,74.24432641236119,0.6643138883122276,19.491561541084216,0
0.0,45.20326703889992,4548.0,2386.970817920263,9.442943003509338,-25.387069519930392,2.878927303799132,8.134306354120596,0
10.818544758036602,43.199887919862704,3744.0,164.88202660249985,-14.20397172669135,-0.0935089223096703,7.898586055582643,2.381556781206009,0
0.2397358723964004,29.67044158383575,50778.0,275.3107937841243,-2.4729872782357067,-16.56855756628113,7.2412553905126975,13.726446734556983,1
5.461056401074306,29.34647651006712,5049.0,60.23314277842826,3.1787458029705435,25.644227193029064,2.992568455003408,8.614343976922312,0
13.509393831974478,30.21397453486413,6278.0,52.82359872075408,-0.6760087317794521,28.15017893393048,3.693457125887024,1.2584190003544842,0
0.0,56.39799278657676,6095.0,215.6821589205397,12.760910815939278,22.25822356835951,1.2444825895046592,19.807468633225277,0
0.0,59.5112016293279,9157.0,250.79318101100984,15.095647009329603,-25.387069519930392,0.4718570947084597,16.36887484142854,0
0.0,62.254361426764014,10646.0,305.5546060502478,21.901137414263903,-1.2107483205749103,0.2685901550728065,7.485668930240761,0
0.4333955336182508,79.78607229860275,6350.0,319.1889772599977,71.99711236012995,97.04547696557168,4.135673906575424,22.343947510985373,1
29.07757259142267,133.1737521212476,10030.0,83.2289150017257,16.627356750039112,7.539847252199901,84.44967830882352,7.000971935366299,0
0.0,29.87462290000277,2435.0,511.3216485078162,4.182254444129105,2.3360408135866284,1.5828830304022703,17.290737989103516,0
0.0,30.16086442352865,3105.0,115.39605801413164,5.662571564885496,19.38701487123685,1.2830071450761105,7.692958938902215,0
0.0,43.488909518260286,1106.0,145.82422676998476,7.695015488594762,-3.6004645760743323,3.0281264176621807,14.839511015231746,0
7.386251723458735,44.23275055873449,7358.0,195.2970816712156,19.03170974737706,51.31676557863501,9.426679730411806,17.202580263935392,0
0.0,48.05991360771921,2848.0,190.23686158401185,28.922809536403825,36.52361058361818,0.5100652883569097,7.244592931246703,0
2.025114007218656,35.24323750646732,3539.0,116.73257755514544,4.263469815444938,17.066559582371248,3.14712417962896,11.4806890142428,1
3.801518804786263,41.4480229682481,3308.0,164.09881267233132,9.259897577309436,22.086039955876945,5.035853532186383,10.527976203889402,0
8.880906051988227,31.503818482830177,-11102.0,2386.970817920263,11.763525042657834,19.503260312110772,7.17541405298073,33.96778916544656,0
8.643351668372924,46.63162853147684,3909.0,292.3745959396293,15.014718355535598,97.04547696557168,28.296391695998008,25.182627405389464,0
14.313175779742108,35.354899027673895,-11102.0,98.68783665288738,11.25219066127605,31.19285723293441,25.74057502122484,14.676581027282689,0
7.967321920789207,16.909947609476426,-4972.0,1401.2286689419795,71.99711236012995,97.04547696557168,25.587600358988045,6.047802118090817,0
0.0,141.1049760958858,16927.0,138.95529068514497,17.540180872498944,-1.370072880873695,0.6165746475715367,20.70622003847036,0
36.38395775052943,136.20549595226757,6193.0,179.12691103333947,71.99711236012995,97.04547696557168,84.44967830882352,10.022484247954194,0
