OCF,비유동비율,비유동장기적합률,순운전자본비율,자기자본영업이익률,유동부채비율,매출액영업이익률,총자본영업이익률,부채비율,매출액총이익률,매출원가 대 매출액 비율,자기자본구성비율,타인자본구성비율,차입금비율,비유동부채비율,영업비용 대 영업수익 비율,종업원수,CASH FLOW 대 매출액비율,자기자본회전률,CASH FLOW 대 부채비율,비유동자산구성비율,유동자산 대 비유동자산비율,target
-11270.0,291.7261673536317,137.28054778215764,-22.654061936698405,1.3408309220942294,154.04269258066276,1.6869058739491178,0.278978049788949,380.6212807774199,26.4726083850761,73.5273916149239,20.80635561068477,79.19341720849293,180.5146030182663,140.17620756604106,1469.299674267101,50.0,-10.117289313640311,36.68746409168338,-3.233005920962041,82.171901567175,21.696100604719053,0
-856.0,81.96698571230407,71.68216740800646,20.26135596489536,3.3646213837641223,45.467856537353,1.125547821603506,2.105313916481821,59.815662520614666,7.796339262696571,92.20366073730342,62.572089883306006,37.427910116694,43.25919760792837,14.347805983261663,592.6706367384334,112.0,-0.4413508636246455,149.05128224833425,-2.2056739416114817,51.288455974539495,94.97564919802186,0
5950.0,73.90479748272244,68.2568539504764,21.65011901637267,9.23001767266771,50.47629994683832,2.770016213046328,5.814153445139334,58.75084412132359,7.744316809824416,92.2556831901756,62.99179103802188,37.00820896197812,39.486199514360834,8.274544174485266,179.57658779576587,116.0,2.565628341784815,172.45092207019633,14.55123502078748,46.55395559738979,114.80451814841456,0
24749.0,59.85018459821694,55.98045747279592,35.799748963798415,25.25256122606456,24.55096928902976,9.212127511227171,13.257606394886889,31.46360862803756,14.399795594011596,85.6002044059884,76.06667810476698,23.93332189523302,11.359616320619203,6.912639339007799,56.31346370816096,140.0,10.717889421557036,150.10335682155022,64.83786691255571,45.5260472634345,119.65645826721676,0
24631.0,51.61927416362961,48.05668427468508,44.26294786229343,25.04200947122624,18.638020208192398,10.603351490706476,13.257606394886889,26.051327935752788,17.236105913389792,82.76389408661021,79.33276200863912,20.66723799136088,7.509329376077516,7.413307727560395,62.55337690631808,146.0,11.380006560679352,123.0596476066476,64.83786691255571,40.95099592281922,144.19430528251632,0
11686.0,38.68420294171335,35.959170186734774,50.50731864627439,23.15422378925727,12.020482471730922,11.035357466643468,13.257606394886889,19.59861272564824,17.69201183161018,82.30798816838983,83.61300998481794,16.386990015182064,3.4201500638876343,7.57813025391732,60.31699929463508,148.0,5.350781600564107,111.57840958438705,57.2843137254902,32.34502646820201,209.16654249242535,1
13157.0,88.31423233135138,78.88848207620288,13.932769733827897,13.40938246895311,57.68041264551983,11.17846223480495,7.905142060966655,69.6286083859875,18.855307007228657,81.14469299277134,58.95231998393302,41.04768001606698,21.47225874449726,11.948195740467686,68.67532055099043,275.0,5.83839576131669,63.159119063233945,10.058484002905088,52.06328883533229,92.0739204860525,0
12061.0,121.31867395166428,111.02585115100948,-6.950545048703541,11.300525305151057,64.06855304049685,11.469689090210982,6.5193129016039295,73.33920730159794,20.09516357150148,79.90483642849853,57.690352665572696,42.3096473344273,30.56490655123042,9.27065426110108,75.2023390821645,277.0,5.861939917667472,51.86668750567191,7.875028565832,69.9891708519114,42.879246578857,0
34444.0,108.19806046776954,96.67986510677687,2.131754023548263,7.914204221334854,62.38813462635482,6.590107618410652,4.540515632077374,74.30188248716486,16.36620660302791,83.63417340548428,57.37172689879797,42.628273101202026,17.11534512264689,11.91374786081004,148.34505824011072,305.0,13.089013193895545,61.49043359597716,21.15542889432113,62.07509576136504,61.09520053650739,0
10257.0,107.21483741939932,98.1149862341535,1.1302334491394948,9.15528774869832,72.97506982517844,7.880813867204892,5.023496273942667,82.2497500086204,17.851577572645514,82.14842242735449,54.86988953085498,45.13034696913439,21.853556773904348,9.274680183441951,126.51946706840543,296.0,3.805541539283488,59.74468726517457,5.3750537138545065,58.82866285271017,69.98556766513767,0
35246.0,100.27868245589954,91.83531984107938,5.129407823100762,9.802135456311326,64.61481509211079,8.823771688745442,5.639620451581252,73.80884047301147,18.481769097703257,81.51823090229674,57.53461046031613,42.46562885142331,10.319985691527638,9.194025380900683,109.45429856573028,306.0,13.19709144282109,56.532571307614965,19.86260841143089,57.69494932573917,73.3258118438572,0
-9544.0,95.70685889397323,92.00820735548308,5.252677367390951,4.857448946542317,54.25120211272869,5.072083595291261,3.069068470293159,58.27111690598191,16.313655776443298,83.6863442235567,63.18272212573264,36.81727787426736,8.379078670907626,4.01991479325322,221.63617712429476,305.0,-4.138140351637869,47.92485293292577,-6.801014736482057,60.47019871024615,65.3711489151232,1
26635.0,71.64959139362595,64.26827299017904,24.93869577393597,8.25559447044832,48.24882982553763,6.5593737538360175,5.168339014077772,59.73399670496329,16.847270142344435,83.15229640931395,62.60408057322013,37.39591942677987,0.0,11.48516687942566,156.849269807705,195.0,11.54489657922569,67.08539060546318,24.325089500986337,44.85556792644859,122.93776363276432,0
20129.0,65.78659198142962,59.34169978196252,28.65805727119596,8.479802185047813,46.42040723639391,8.37056851522533,5.391513595893158,57.28105366739838,19.39865803906332,80.60134196093668,63.58065292371862,36.419667923317554,0.0,10.860646431004463,131.74244227564867,209.0,10.026849181324128,52.62549446746935,17.733083137317088,41.82754471805566,139.0769065553902,0
-23782.0,64.5202755725448,58.80543574127135,30.83031210592686,6.6331909894903065,36.88406599490644,5.675868290854265,4.524616435477091,46.60228295773495,16.121723440454467,83.87786460800751,68.21176176965112,31.788238230348888,0.0,9.71821696282852,184.047031499492,218.0,-10.117289313640311,59.807873301829616,-15.510094932477603,44.01041666666667,127.2189349112426,0
2205.0,57.10328435609334,52.45550866801904,37.8771394957558,14.657735522904062,27.784356093344854,13.040669911647326,10.72689091576111,36.644770959377695,22.21850561719993,77.78149438280006,73.182456451062,26.817543548938,0.0,8.860414866032844,70.37856005660711,232.0,0.8477704214630096,59.23167840624167,2.600358507476768,41.78958620602411,139.29406600725005,0
35018.0,59.30200174064404,55.42806707855251,31.48585515541228,0.520017406440383,44.465622280243686,0.4703057971584872,0.3433493658811293,51.45474325500435,19.32779723719942,80.67220276280058,66.02651404140879,33.973773280236294,0.0,6.989120974760661,1775.9404600811908,218.0,13.781730882758078,55.09323503902862,29.615283780012348,39.15504450612283,155.39493381079575,0
-5579.0,54.46438881689526,50.70817920099388,41.22697465921996,8.212405428176735,21.011731396776117,10.430654238098343,6.394975138793141,28.41923384527216,20.66466766616692,79.33533233383308,77.86969597058618,22.129970992483354,0.0,7.4075024484960466,98.11477971044684,195.0,-3.030549942420094,39.70777603064599,-8.39591265481798,42.41125398395428,135.78647317958018,0
14436.0,54.24990055172175,50.30027742587277,44.11833788862317,-0.8180701845414137,13.643871391757036,-1.356116861148542,-0.673328778043503,21.49596153513551,14.88431434387454,85.11568565612546,82.30696959344039,17.692674524541623,0.0,7.852090143378475,-597.5447452960074,190.0,10.347200321110124,29.997441371940663,29.03751382882429,44.65144915157728,123.95610001036128,0
57311.0,81.64091218438526,70.11656706760421,22.102564745164116,6.501707481584161,40.989497148380565,5.135220973782772,4.130022401036385,57.42547740062199,12.199610486891386,87.80038951310861,63.52211957758046,36.477880422419545,4.757580102926884,16.435980252241425,137.56855789203445,16.0,3.434367041198501,63.47398089789771,7.571996126207423,51.860037861992645,92.8267007172556,0
94174.0,78.4627082325292,68.25511962134361,23.336292607027065,6.169976680139556,41.42087436743515,5.379327669681191,3.945605199388044,56.37592633689013,12.507675872638876,87.49238756432509,63.94846210826847,36.05153789173153,5.467397670924391,14.955051969454985,132.51255925847306,16.0,5.97411264374816,58.54906499360419,12.154447987960936,50.17569524320018,99.29967988545611,0
95279.0,77.01913142744209,66.88108432793672,25.35970332290701,4.8306061542387,35.234554117464,4.219663418954827,3.2119914346895078,50.39287160196484,11.095965858764796,88.9040341412352,66.49251319880611,33.507486801193885,2.03386180801318,15.158317484500838,162.95855278223036,16.0,6.137627828327562,56.85509774004306,13.942969028957428,51.21195612999776,95.26690163163735,0
120263.0,67.2564114804064,59.262097524633525,32.59209951915608,10.562962604520258,28.36490329566997,10.016078157330318,7.446327428386248,41.85466199422069,17.448490060747286,82.55150993925272,70.49468702274592,29.505312977254068,0.470034637917043,13.489758698550729,74.20481137098072,16.0,7.457028287759952,55.89549057460429,18.789273539125897,47.41219677584265,110.91628926280336,0
143866.0,65.63678846268158,58.31616921183167,32.49697535673597,4.721623261717181,31.818552962225315,4.700721857319373,3.27046056923922,44.37187968068311,13.076868049684595,86.92319698250634,69.26559761249999,30.734447632724603,0.4500641129066499,12.553326718457788,178.18712560353055,16.0,9.355921180984588,50.249302156566586,21.17900265867396,45.463713782328846,119.9556342422442,0
104209.0,63.08506654081866,56.46715798069111,34.428972474285644,3.991132717652224,29.54150384422228,4.020615959134092,2.8253520798630123,41.26142883564921,13.578206971180624,86.42179302881937,70.79073234941232,29.209267650587677,0.4291469782326385,11.719924991426932,237.7145966983855,16.0,6.909714670669801,49.444591247878,16.623383667101624,44.6583806073596,123.92213653963128,0
128943.0,62.91669854151769,54.60105840998348,37.20299834187626,4.832781759824383,25.38544178543513,5.184445663940878,3.4368813081437293,40.61525668956112,12.858495675822642,87.14150432417736,71.11600479696854,28.88394789564937,0.429728426269312,15.229814904125991,148.02064693737097,16.0,9.201623912533083,46.361471437532586,21.118843551565043,44.74384235287995,123.49433449177478,0
250636.0,237.7957825331748,132.50502988342504,-17.345154330081787,-18.80868767001002,156.85170767516306,-6.6691721389319545,-6.933506887948801,236.3134101798772,2.594258167950587,97.40574183204942,29.734169668261224,70.26583033173878,132.5259733751748,79.46170250471414,-52.8352454048212,375.0,4.0688653132787325,179.97674854152464,7.039565890253597,70.70660144238369,41.42951005994321,1
-4610.0,145.38692649082518,92.47788482376816,4.885798169699496,2.625675334846614,84.83002137177597,1.183634960116648,1.0847985609143458,142.0426639055925,8.658846245140495,91.34135322148576,41.31503032829141,58.684969671708586,83.2357665299404,57.21264253381653,631.5470171890798,319.0,-0.9195411469729944,111.05260709594388,-1.4360699655779323,60.066652773055175,66.48172552218229,0
-23782.0,157.3233918867686,83.43059522213859,11.823052404870989,-3.7649826478336528,75.70405078303473,-1.5466233255396509,-1.4246591467126717,164.272035307041,5.336709042734804,94.6632909572652,37.83972676560439,62.16008931248149,105.00636732154489,88.56798452400626,-445.0555125225923,311.0,-5.834280089371108,116.00418773466257,-8.645737787377577,59.53074162833427,67.98043710647133,0
-21440.0,168.10218051397075,118.86579312563354,-9.153522407400349,0.1819739946465789,150.05448639955986,0.0662819487663657,0.0624318286173709,191.47631693098745,6.822223720845094,93.1777762791549,34.308104703984206,65.6918952960158,88.17327733048383,41.421830531427545,1775.9404600811908,306.0,-4.131060992880471,131.46569193669322,-5.9232573495080985,57.672672100413614,73.3923474637875,1
446540.0,73.40578332371427,72.90663062379541,22.26143109519361,17.06843977745616,21.85422004049701,16.17681632069634,13.257606394886889,22.538866547471844,50.01932585552592,49.98075129359793,81.6067610363115,18.393238963688503,0.0,1.4519991105876937,60.13762510250255,3184.0,20.95818446468173,27.999174837289576,64.83786691255571,59.90408218381611,66.93358909490841,0
424407.0,80.2970255344569,79.84911243655255,16.446773523333217,15.412543849614885,22.648365807468416,16.17681632069634,12.509231837015482,23.209315183405774,46.66135796492584,53.33864203507416,81.16266827249319,18.837299490625032,0.0,1.4519991105876937,63.69275411618875,3657.0,20.95818446468173,27.839756976008665,64.83786691255571,65.17120846721042,53.441991259549816,0
510413.0,74.0494507748885,72.83119017236177,22.141655706585265,18.968734995048717,23.084457984657845,16.17681632069634,13.257606394886889,24.757176224801388,51.7355688885236,48.26449793223173,80.15570969625736,19.84429030374265,0.0,1.6727182401435374,50.874170843304,3591.0,20.95818446468173,28.652609881615216,64.83786691255571,59.35486279479261,68.47824242176166,0
574982.0,64.72750441580449,64.11926275662616,29.4197017875838,19.8615297114007,22.16992382633004,16.17681632069634,13.257606394886889,23.11853370272087,53.50198351366853,46.49801648633148,81.22253976924195,18.77746023075806,0.0,1.4519991105876937,46.80382935841451,3620.0,20.95818446468173,28.64606200965368,64.83786691255571,52.57332301576464,90.21053694858512,0
596487.0,66.6970821713596,66.54636338706797,27.40948200899324,19.01838057728177,22.10123997495025,16.17681632069634,13.257606394886889,22.32772685811013,53.71867213900349,46.28126891725655,81.7475951171504,18.25237975083112,0.028898828582909,1.4519991105876937,47.3216017691104,3629.0,20.95818446468173,27.14243477543012,64.83786691255571,54.52326068839615,83.40791362330225,0
463050.0,57.73278350845244,57.68197539037531,35.42951560531596,15.163130962894249,19.45992786547379,16.17681632069634,12.68371966455923,19.54801104524231,50.91625271896639,49.08374728103361,83.64842126337633,16.351602627735623,0.0399858792723483,1.4519991105876937,53.87843593013334,3693.0,20.95818446468173,23.930077691453945,64.83786691255571,48.29256195622336,107.07122577313008,0
363919.0,68.92561204669262,68.76388130550262,26.540795005531475,12.00799492134582,17.732577185590294,16.17681632069634,10.179046761931074,17.96777441140054,49.26543347665152,50.73456652334849,84.76891295012503,15.231087049874969,0.0,1.4519991105876937,64.49175760390062,5194.0,20.95818446468173,23.930077691453945,56.46847612900022,58.42749207620176,71.15230595483875,0
2801.0,74.21160304164897,62.95556501522643,25.72364082857728,8.005558343304898,51.877870845717375,3.767484105358765,4.71588712794743,69.75720847647354,13.61307901907357,86.38510445049955,58.90766047431729,41.09233952568271,13.316864167985488,17.87933763075617,261.3307618129219,40.0,5.088101725703906,107.55944588812254,15.499114652501106,43.7163191523227,128.74752938728804,0
4527.0,82.52454287442423,73.49687150375004,16.99391556181417,3.475550179128088,62.82975852603173,1.608631048517346,1.9847490501368332,75.11282743218722,10.063096237913731,89.93905721730516,57.106039269867416,42.89396073013258,18.12217931419532,12.283068906155492,525.5689424364123,50.0,9.74869177595452,97.96835443037976,28.04137760158573,47.12649786114728,112.19484693014604,0
-70.0,79.85434801344479,67.61658031088082,19.60065379688121,-1.8228044471257436,77.00163750754115,-0.9638609123638516,-0.9343110836241552,95.10040506765492,8.360297133482204,91.6397028665178,51.25679197773556,48.74541679551177,13.699043350857536,18.098767560113764,-597.5447452960074,63.0,-0.1595041698947272,98.18116736392312,-0.3171870043953056,40.93077704642841,144.31493173600992,0
2452.0,48.77661392468687,46.823252402825496,40.11384978234601,4.224049538591448,33.923078469611376,3.3630528388263725,3.0588029758178403,38.0948551438509,10.34526915627551,89.65473084372448,72.4139939144234,27.586006085576603,2.772472305434368,4.17177667423953,207.61542122798667,93.0,3.924895554879708,85.64397833984508,12.940679755119277,35.321094239084545,183.116936647294,0
-1196.0,45.74441991660535,44.61722488038278,43.569167593463945,-8.281490400695699,27.79450130443508,-7.0573480788963625,-6.354692445889297,30.32086873146476,2.594258167950587,97.40574183204942,76.7336812387715,23.266318761228504,0.0,2.5263674270296788,-125.49811523963382,107.0,-2.2726408999353933,55.63825513289493,-8.795411089866157,35.10137736333305,184.8842310504509,0
-7389.0,52.05709487825357,51.307014554836194,40.14769922337501,-8.756852867091421,21.59579196918062,-9.511547437032268,-6.933506887948801,23.057736948683758,2.594258167950587,97.40574183204942,81.26266781722221,18.737332182777788,0.0,1.4619449795031365,-95.65707839819515,126.0,-10.117289313640311,43.68474707350512,-15.510094932477603,42.3029840862114,136.3899430740038,0
-2810.0,71.78150498640072,71.48177406613249,22.79794304273299,-18.80868767001002,25.196433967966158,-10.680281370546856,-6.933506887948801,25.615744938047747,2.594258167950587,97.40574183204942,79.60785493038222,20.39214506961778,0.0,1.4519991105876937,-48.07506287483072,111.0,-10.117289313640311,32.94209001582893,-15.510094932477603,57.14371635641897,74.99736869803179,0
8797.0,83.62780827605296,76.19779625904465,14.713098477059386,8.390064518680102,67.79931329453865,9.294736073592755,4.725458682394688,77.55026723518674,36.03416806599986,63.96583193400015,56.32207799920568,43.67792200079432,46.2860569794186,9.750953940648088,287.6836069436808,306.0,6.422574286340074,46.47383153787429,7.475738055985179,47.10091940626473,112.31008069600304,0
18563.0,77.50646612486057,68.90955954074099,22.28841533683614,11.512766765956924,44.41829392368134,9.566151793398824,7.337929956833408,56.89393103617353,34.22201172342495,65.77798827657504,63.73732835908355,36.26267164091646,28.12427217788892,12.475637112492183,257.74063032367974,311.0,9.453602839696678,62.35658008809229,19.997414545337023,49.40055081352423,102.42689272327571,0
14707.0,85.82727509531365,74.65408837417674,17.293402149510054,8.675317909493476,53.53311705226266,7.774706472201736,5.148564943802855,68.49972767529422,34.85884668643857,65.14115331356145,59.347276924212025,40.652723075787975,36.56787989296455,14.966610623031563,348.36222191893,340.0,7.802825719030364,56.75933677433344,12.710553380521487,50.936150627321055,96.32421918110585,0
-9854.0,88.83023793711499,76.82686499173096,14.794115229719734,6.934298211464035,65.4865230036412,6.166409563229626,3.828767599623193,81.11044953855314,35.28833768627271,64.71166231372729,55.21492561847621,44.78507438152379,42.26246364531568,15.623926534911948,472.275429326288,346.0,-5.016826274443918,57.16767951941883,-6.955404661405762,49.04754980369347,103.88378298250817,0
15996.0,89.60966249748598,79.04126731457997,13.621363912562517,4.983448298354614,61.06898444846686,4.494448121185381,2.8568312481498213,74.43971538683147,33.63629678652842,66.36370321347158,57.32639483975508,42.673605160244925,37.42967565187613,13.370730938364616,648.3965968586388,335.0,7.841753070078681,56.87784584412652,11.680516407927213,51.36998893788075,94.66618947674912,0
15815.0,89.73890597596707,80.27485137821392,12.614849616225133,4.396496541818238,63.00552164160851,4.090367687644649,2.515228925132639,74.79508516650793,32.76651786146591,67.2334821385341,57.20984654959895,42.79015345040104,37.629389080576416,11.78956352489943,701.077178030303,338.0,7.657334869803519,54.91143830991009,11.0039590595668,51.339490404139646,94.7812521747199,0
10607.0,92.96315784248512,81.79507337526205,11.666820615740312,7.3316985515303745,63.68749193364241,6.945522089769815,4.134232395923428,77.34122926325612,34.207048976041,65.7924807787261,56.38846669521722,43.61153330478278,41.97533928340961,13.653737329613708,392.5050778605281,350.0,4.987891185253109,54.02724036920075,6.807781421887335,52.42049929883195,90.7645318724036,0
27649.0,87.76574271499643,77.35692091811165,15.07456711039936,7.917555081734186,56.966027007818056,3.6740067649216126,4.64584792980349,70.42160625444207,25.442595788018384,74.55740421198162,58.67781002902612,41.3218563373703,13.983795309168444,13.455579246624024,592.5026929982047,784.0,7.294981188029993,110.18169132823628,22.32386519611801,51.49901578086945,94.17846823617823,0
20913.0,117.86406522818652,107.51347955053554,-4.3480466768138,10.563805191129909,79.81001810114213,4.776690215318052,5.576413552060432,89.4372627228603,28.49233904263384,71.50766095736616,52.78792491121258,47.21207508878742,25.28446558914145,9.627244621718168,496.48706025070766,722.0,5.049278329607077,114.04960953419469,12.485447674314472,62.21799424995772,60.72520692045285,1
120705.0,104.22696495990516,83.0198479960632,8.778572988808511,13.3099316671347,117.29289525414212,2.6552225539236067,5.4810027368394,142.8375300321383,7.843727980519528,92.15620977359929,41.17979621468128,58.82020378531871,3.7829573465630753,25.544634777996198,195.4075532737886,277.0,7.513389089043978,261.3003438393551,26.367469089955875,42.9204517712362,132.98915988348597,1
150571.0,88.66361036395682,70.6792972257879,13.573816558877615,11.17491472736272,145.52920545834462,1.9937729807139812,4.123974626526437,170.97415729582158,4.837407827407995,95.162592172592,36.90385767712875,63.09605967312023,10.22398204739434,25.44495183747696,142.62580916688378,284.0,6.016481782052726,292.9218185989241,19.723348375392156,32.7202925801186,205.62073904180696,0
69234.0,85.58430127059937,70.11120053875594,15.100729621712055,10.133516193775929,119.54080374382696,1.8125973724152376,4.19416302630356,141.6101744191875,4.628901710885339,95.37109828911468,41.38901982393478,58.611063163066135,8.691084149889422,22.06937067536056,155.37396121883657,289.0,2.4830503854728248,294.9763554615181,9.802794406655831,35.42250341906444,182.30641639568557,0
20818.0,91.23978724209852,71.92857458035814,16.376726335546405,7.890842224311097,90.5836026280309,1.8414104328791627,3.6291186555914687,117.43136483436524,5.074875367788437,94.92516304855172,45.99152476285008,54.00847523714991,10.36379889077473,26.847762206334338,175.59510149583795,282.0,0.7997513694464858,235.31710589120155,2.918392122668356,41.962569343021485,138.30779973188365,0
-23782.0,103.38988931079882,76.91586011098207,15.317343426212943,-2.3067622584690857,68.1584238107546,-0.8289655447559108,-1.138702882293504,102.57789095526464,5.219652804444422,94.78034719555558,49.36368618451474,50.63622818585056,21.551001857830038,34.41946714451004,-597.5447452960074,287.0,-3.134272719565532,135.49517285650333,-8.502553522508203,51.03706050589988,95.9358814538414,1
17789.0,195.15807856885087,103.52647785514118,-3.090768815915628,1.16867299066866,26.57450250038666,2.1743235587687826,0.5433545062320231,115.08480692890652,21.81637247055791,78.18362752944209,46.49328859060402,53.50671140939597,63.96076068464196,88.51030442851987,903.3636614281776,579.0,5.332098399081593,26.680971330957576,2.490284683958249,82.171901567175,21.696100604719053,1
16042.0,103.26064686082248,85.60890086023853,7.058648495849079,26.75678218008052,125.29781940582468,16.17681632069634,13.257606394886889,145.91687399385336,29.334849011373475,70.66515098862652,40.66414735025441,59.33585264974559,69.19069222888922,20.61905458802869,80.00650547544183,398.0,9.448642663195528,126.18525592906671,16.08946391855975,41.99006159431071,138.15159159840132,0
4240.0,73.58916110961837,69.0208177416645,20.75114585038468,20.8700749896187,52.55135689684652,14.397330831924418,13.111802258962188,59.17014745515687,27.274157038301887,72.72528126807951,62.8258512031429,37.1741487968571,31.827841422604365,6.618790558310332,89.43898252184769,398.0,2.3815809428589083,93.1393116292696,5.834514455559989,46.23301686036994,116.29564062845763,0
25329.0,78.44469173583097,77.47654920278738,14.484430832057171,12.050818379932304,56.19464923262392,8.35127405931686,7.654022853104017,57.44424352019288,23.619099643327655,76.38090035667234,63.5145482388974,36.4854517611026,31.74835010278048,1.4519991105876937,182.82031550596383,416.0,13.564795475723788,74.03328060138213,34.07458229074179,49.82379157340873,100.70732644396062,0
25805.0,66.58964030810543,65.21582659127559,24.53226207967042,17.374743834357993,42.66765599604268,12.828379273822009,12.001327677686715,44.77422090311639,28.49979912449585,71.50072263006037,69.07340788503873,30.92708023175785,20.370998516005937,2.106564907073705,122.16211819254076,410.0,13.463876323299992,70.74658929836995,40.72758838383838,45.99573385919783,117.41146756375292,0
-1138.0,62.20103078946661,60.856176750599126,26.90063756920536,11.587657369876252,46.51840120258771,8.575870152574698,7.791158859865628,48.72829033903309,24.466087889383346,75.53341544818818,67.23670377172044,32.76329622827955,28.56951118030763,2.209889136445387,185.29565066311463,450.0,-0.5652018436109345,69.30421792497641,-1.56725564997039,41.8219228148703,139.1090444183111,0
