OCF,비유동비율,비유동장기적합률,유동자산 대 비유동자산비율,유동부채비율,부채비율,순운전자본비율,자기자본영업이익률,CASH FLOW 대 매출액비율,매출액영업이익률,영업비용 대 영업수익 비율,target
-5579.0,54.46438881689526,50.70817920099388,135.78647317958018,21.011731396776117,28.41923384527216,41.22697465921996,8.212405428176735,-3.030549942420094,10.430654238098343,98.11477971044684,0
14436.0,54.24990055172175,50.30027742587277,123.95610001036128,13.643871391757036,21.49596153513551,44.11833788862317,-0.8180701845414137,10.347200321110124,-1.356116861148542,-597.5447452960074,0
446540.0,73.40578332371427,72.90663062379541,66.93358909490841,21.85422004049701,22.538866547471844,22.26143109519361,17.06843977745616,20.95818446468173,16.17681632069634,60.13762510250255,0
424407.0,80.2970255344569,79.84911243655255,53.441991259549816,22.648365807468416,23.209315183405774,16.446773523333217,15.412543849614885,20.95818446468173,16.17681632069634,63.69275411618875,0
510413.0,74.0494507748885,72.83119017236177,68.47824242176166,23.084457984657845,24.757176224801388,22.141655706585265,18.968734995048717,20.95818446468173,16.17681632069634,50.874170843304,0
574982.0,64.72750441580449,64.11926275662616,90.21053694858512,22.16992382633004,23.11853370272087,29.4197017875838,19.8615297114007,20.95818446468173,16.17681632069634,46.80382935841451,0
596487.0,66.6970821713596,66.54636338706797,83.40791362330225,22.10123997495025,22.32772685811013,27.40948200899324,19.01838057728177,20.95818446468173,16.17681632069634,47.3216017691104,0
463050.0,57.73278350845244,57.68197539037531,107.07122577313008,19.45992786547379,19.54801104524231,35.42951560531596,15.163130962894249,20.95818446468173,16.17681632069634,53.87843593013334,0
363919.0,68.92561204669262,68.76388130550262,71.15230595483875,17.732577185590294,17.96777441140054,26.540795005531475,12.00799492134582,20.95818446468173,16.17681632069634,64.49175760390062,0
2801.0,74.21160304164897,62.95556501522643,128.74752938728804,51.877870845717375,69.75720847647354,25.72364082857728,8.005558343304898,5.088101725703906,3.767484105358765,261.3307618129219,0
4527.0,82.52454287442423,73.49687150375004,112.19484693014604,62.82975852603173,75.11282743218722,16.99391556181417,3.475550179128088,9.74869177595452,1.608631048517346,525.5689424364123,0
-70.0,79.85434801344479,67.61658031088082,144.31493173600992,77.00163750754115,95.10040506765492,19.60065379688121,-1.8228044471257436,-0.1595041698947272,-0.9638609123638516,-597.5447452960074,0
2452.0,48.77661392468687,46.823252402825496,183.116936647294,33.923078469611376,38.0948551438509,40.11384978234601,4.224049538591448,3.924895554879708,3.3630528388263725,207.61542122798667,0
-1196.0,45.74441991660535,44.61722488038278,184.8842310504509,27.79450130443508,30.32086873146476,43.569167593463945,-8.281490400695699,-2.2726408999353933,-7.0573480788963625,-125.49811523963382,0
-7389.0,52.05709487825357,51.307014554836194,136.3899430740038,21.59579196918062,23.057736948683758,40.14769922337501,-8.756852867091421,-10.117289313640311,-9.511547437032268,-95.65707839819515,0
-2810.0,71.78150498640072,71.48177406613249,74.99736869803179,25.196433967966158,25.615744938047747,22.79794304273299,-18.80868767001002,-10.117289313640311,-10.680281370546856,-48.07506287483072,0
8797.0,83.62780827605296,76.19779625904465,112.31008069600304,67.79931329453865,77.55026723518674,14.713098477059386,8.390064518680102,6.422574286340074,9.294736073592755,287.6836069436808,0
18563.0,77.50646612486057,68.90955954074099,102.42689272327571,44.41829392368134,56.89393103617353,22.28841533683614,11.512766765956924,9.453602839696678,9.566151793398824,257.74063032367974,0
14707.0,85.82727509531365,74.65408837417674,96.32421918110585,53.53311705226266,68.49972767529422,17.293402149510054,8.675317909493476,7.802825719030364,7.774706472201736,348.36222191893,0
-9854.0,88.83023793711499,76.82686499173096,103.88378298250817,65.4865230036412,81.11044953855314,14.794115229719734,6.934298211464035,-5.016826274443918,6.166409563229626,472.275429326288,0
15996.0,89.60966249748598,79.04126731457997,94.66618947674912,61.06898444846686,74.43971538683147,13.621363912562517,4.983448298354614,7.841753070078681,4.494448121185381,648.3965968586388,0
15815.0,89.73890597596707,80.27485137821392,94.7812521747199,63.00552164160851,74.79508516650793,12.614849616225133,4.396496541818238,7.657334869803519,4.090367687644649,701.077178030303,0
10607.0,92.96315784248512,81.79507337526205,90.7645318724036,63.68749193364241,77.34122926325612,11.666820615740312,7.3316985515303745,4.987891185253109,6.945522089769815,392.5050778605281,0
27649.0,87.76574271499643,77.35692091811165,94.17846823617823,56.966027007818056,70.42160625444207,15.07456711039936,7.917555081734186,7.294981188029993,3.6740067649216126,592.5026929982047,0
20913.0,117.86406522818652,107.51347955053554,60.72520692045285,79.81001810114213,89.4372627228603,-4.3480466768138,10.563805191129909,5.049278329607077,4.776690215318052,496.48706025070766,1
150571.0,88.66361036395682,70.6792972257879,205.62073904180696,145.52920545834462,170.97415729582158,13.573816558877615,11.17491472736272,6.016481782052726,1.9937729807139812,142.62580916688378,0
69234.0,85.58430127059937,70.11120053875594,182.30641639568557,119.54080374382696,141.6101744191875,15.100729621712055,10.133516193775929,2.4830503854728248,1.8125973724152376,155.37396121883657,0
20818.0,91.23978724209852,71.92857458035814,138.30779973188365,90.5836026280309,117.43136483436524,16.376726335546405,7.890842224311097,0.7997513694464858,1.8414104328791627,175.59510149583795,0
-23782.0,103.38988931079882,76.91586011098207,95.9358814538414,68.1584238107546,102.57789095526464,15.317343426212943,-2.3067622584690857,-3.134272719565532,-0.8289655447559108,-597.5447452960074,1
16042.0,103.26064686082248,85.60890086023853,138.15159159840132,125.29781940582468,145.91687399385336,7.058648495849079,26.75678218008052,9.448642663195528,16.17681632069634,80.00650547544183,0
4240.0,73.58916110961837,69.0208177416645,116.29564062845763,52.55135689684652,59.17014745515687,20.75114585038468,20.8700749896187,2.3815809428589083,14.397330831924418,89.43898252184769,0
25329.0,78.44469173583097,77.47654920278738,100.70732644396062,56.19464923262392,57.44424352019288,14.484430832057171,12.050818379932304,13.564795475723788,8.35127405931686,182.82031550596383,0
25805.0,66.58964030810543,65.21582659127559,117.41146756375292,42.66765599604268,44.77422090311639,24.53226207967042,17.374743834357993,13.463876323299992,12.828379273822009,122.16211819254076,0
-1138.0,62.20103078946661,60.856176750599126,139.1090444183111,46.51840120258771,48.72829033903309,26.90063756920536,11.587657369876252,-0.5652018436109345,8.575870152574698,185.29565066311463,0
20802.0,80.69650092291516,73.02844908281315,103.56419517031372,53.76909405734075,64.26918263433701,18.143139922004643,2.080702215567836,9.515793325861717,1.6655611719768533,681.0216973358968,0
1047.0,74.34069061472299,67.60298099734011,124.6921457283226,57.07110633274306,67.03769289147483,21.32799066084021,5.874230542204233,0.4014447409588663,4.273641912824759,288.7044679705724,0
18369.0,74.87578125394096,65.4711862911585,110.89649875701495,43.54541740020884,57.90989663991445,25.00742718958341,7.109095586640368,6.627077613544941,5.084403332118724,247.61938551053711,0
5445.0,74.5919204474829,69.01512119497463,117.75794378195344,54.34928527035425,62.42983219390926,20.61728810757698,3.340211311373524,2.069051997993647,2.552780775486009,540.6817505209884,0
19014.0,73.40093042012934,68.01233118027011,125.194749131723,57.37206723221616,65.29504111996083,20.885044684997634,5.077943089782182,6.917351222742056,3.847944876561624,342.7720525668904,0
5323.0,78.1126887429777,70.53442238375328,117.24738570223408,58.95370611799844,69.69777419584233,19.2291682381108,3.491596937445184,1.7744043095057136,2.455098203928157,540.1357773251867,0
1873.0,79.63031654592665,69.58199256459122,131.78639577954877,70.13081038081151,84.57179376025098,18.86042755758516,8.800092957154796,0.5656867068154224,5.9471099540322925,284.6224163323346,0
3436.0,80.08477266954533,70.11201912386035,159.80534025809266,93.84048768097536,108.06451612903226,16.408014405176097,6.648463296926593,2.9313154235307164,3.572860591893668,249.23591212989496,0
3129.0,60.996735769098606,56.56982765488488,183.7953291867152,65.28032298705762,73.10588706906425,27.052129252094517,15.434944450807468,2.655002418266824,9.14783671183593,77.38614228735739,0
11464.0,56.991460811222936,52.59146341463414,208.98550724637684,67.7289824133374,76.09535427467723,29.174484052532836,15.835620616041476,8.505839231922124,9.246316164359168,60.47985877066282,0
18501.0,55.10594450580104,51.61348803480783,171.613049856402,42.90724020539913,49.67379794828587,34.51596707693712,10.636577895683658,15.905671569933888,8.031500124659336,89.00663669449797,0
4503.0,76.03581371159358,72.00328327941673,96.95961804111958,44.15936693758094,49.75984826081193,19.74138459338549,3.688445183198556,4.644997575895114,3.7310584570314513,154.65855681504007,0
6647.0,82.66182435228872,71.57216702650886,91.15670100511949,42.51924509560467,58.01361642248158,20.77830235009855,2.274232265540932,6.544835123718751,2.164216579198708,314.3312101910828,0
-3816.0,82.88066593753798,70.81865930585721,85.50517454150018,36.71568031757605,53.74792400858751,22.21270821943974,3.299307327743347,-3.344112311696506,2.855114756684281,231.70656844689992,0
56320.0,39.527841688420864,39.19218673312989,201.29145999342376,18.23757798327508,19.094011326932435,50.50731864627439,16.090549090748198,20.95818446468173,16.17681632069634,135.1201319905132,0
57337.0,154.26862837694003,123.3042974876888,21.696100604719053,35.487446506040015,60.59957278237104,-18.154934212531003,13.697879326924252,20.95818446468173,16.17681632069634,138.6302740166482,0
50218.0,140.0271942045138,113.7693849867884,21.696100604719053,22.42229033156868,45.502145444413486,-11.647483987198951,11.554416271942044,20.95818446468173,16.17681632069634,157.27293772667645,0
52123.0,127.39300054336655,127.161905767926,21.696100604719053,34.03082333260749,34.21255604103537,-20.274604053101235,11.146544127672824,20.95818446468173,16.17681632069634,150.81976192215,0
50123.0,116.61756723876546,116.4739068584108,21.696100604719053,22.56340189784574,22.68674315446668,-13.44433206255349,10.489996069550244,20.95818446468173,16.17681632069634,152.3043160204828,0
51295.0,107.32026843228093,107.19611747566957,21.696100604719053,12.94246794761152,15.168132523744,-6.372334237632801,9.71582631989561,20.95818446468173,16.17681632069634,150.53828388701368,1
4976.0,280.7598429374934,150.4916025402466,148.74508618082857,284.9367157368678,411.36691537161465,-15.440371991247265,26.75678218008052,3.6012824502616287,4.916300579708048,274.6503753864272,0
-2406.0,158.30521671424864,112.25729272108218,199.37289941798508,284.9367157368678,373.9164287568129,-3.6458975096178863,26.75678218008052,-1.627214933044772,3.734613823887461,339.7681999275625,0
-13.0,100.6215300813576,63.4372385858319,209.7858902731027,153.0954293096826,211.71130276895144,18.60514612808191,26.75678218008052,-0.0069859796761729,5.453900594883039,223.53926495221205,0
3908.0,95.59982066226864,61.13204456094364,214.07610880343023,143.8736949977583,200.256196759111,20.243389967896416,26.75678218008052,2.2948278291915254,5.082914454831587,243.0568391866913,0
748.0,79.01248888373352,53.62391098981841,203.70932224125275,92.6245988477748,139.97022773846808,28.47486848147462,20.42299810540154,0.3789855549757054,5.352410966261165,247.57667550170387,1
3603.0,126.70882462727532,90.53924721904076,121.04424073335991,140.13350020859409,180.0825593395253,4.727298384251746,14.522539138835825,2.931532484439201,5.381392132134575,208.92047172664044,0
-16907.0,123.55885322913464,89.0883190883191,161.37050065735707,184.2538525705756,222.94639329147824,4.68612989837882,12.389691355314572,-10.117289313640311,3.610912068789027,262.89865343727854,0
34151.0,108.96381209260508,56.22006517528906,230.55200297041955,166.36547538772757,260.18206338503035,23.5583013510562,11.607102719712294,20.95818446468173,3.256996171578861,289.03950426026336,0
7307.0,83.72847430720917,70.45738347611442,240.8746187453631,166.57348931911514,185.40911757600853,12.300642056515484,11.83007212616903,4.5955974842767295,4.311949685534591,234.26196032672112,0
8032.0,250.27406397726284,150.4916025402466,107.30963996430933,284.9367157368678,411.36691537161465,-22.654061936698405,26.75678218008052,4.761622461199179,7.189267378854887,156.88133916055085,0
-22124.0,113.91092976820904,97.32099150015576,198.87664426052095,223.40654570709265,240.45316433718207,0.921033842638869,22.81621668547617,-10.117289313640311,7.285418075775888,169.89574613804123,0
17366.0,94.83991139750302,83.53397627757455,171.74611178937312,144.1892368103101,157.72377164720098,7.2537443169887235,17.023258155457107,8.453035177982974,6.583885397754099,198.91320419931984,0
-5732.0,49.96111666587313,44.41998617166885,251.9885641677255,63.38300877652399,75.85741719436906,35.54771402270635,25.9089971273945,-3.1991248730284525,9.111254981191468,46.29709035222052,0
9869.0,45.89497223177864,44.003204259780645,231.63333601049447,47.90386789207254,52.20302747333759,38.37224321095289,24.990170541111716,4.859852663094863,10.01565947053262,57.21520232066474,0
23468.0,76.21172434574999,61.43676657448239,138.16019587268275,57.456943510813375,81.50599197978721,26.355782308581357,16.56776616211956,11.251588157737023,6.853649766271125,67.89786638684855,0
14172.0,68.14906230028429,59.80737245193981,142.79523994308627,51.51508473455716,65.46267933093858,27.6790708825018,9.83317539722767,7.886126382798762,4.965833463173593,107.03720304796056,0
1470.0,66.34495242366962,54.62621013479648,187.7838542609829,69.477461314196,90.93006119245186,28.86274016276533,8.404350751289527,0.7024753894676479,5.014336232438115,101.78214047460212,0
3106.0,205.848440988151,109.89457140986184,142.50029793826718,284.9367157368678,399.1806294924319,-3.712385923010011,9.503716605745408,3.414049704870461,4.258219110324587,67.24315952503872,0
-10254.0,173.21449756792026,115.38963091756897,187.0413177856544,284.9367157368678,397.1971764147585,-4.646404390491246,-3.2180567089809,-10.117289313640311,-1.2983283274898587,-425.0691244239631,0
12949.0,266.37812701347457,150.4916025402466,36.34384629136914,230.9577835672465,263.1873826932235,-22.654061936698405,7.983864190268091,10.479250291337564,2.306422374724848,186.8421052631579,0
7870.0,145.2103263006159,99.54037099696076,94.72670938242638,136.8802690778841,182.76110601493903,0.2379021357123546,8.801817149346961,5.945455919014883,3.0444964871194378,169.18114143920596,0
-9739.0,190.4329622600904,150.4916025402466,46.89220843264568,157.72308414689022,179.7292273981179,-22.654061936698405,8.692504842212353,-6.97096801901108,3.1802044263750107,151.45172180958812,0
8151.0,167.0338036747538,140.5486589601959,41.74238050381355,117.9135789936724,136.75768957466246,-20.354013920450484,17.072716813859845,4.73408178792754,5.8608292629096805,86.81993855911207,0
-6808.0,166.8636569682521,124.45560300028802,43.114429162180926,104.73112502728203,138.80597014925374,-13.730314960629922,6.799523193929118,-5.853977316697765,3.4824630042047517,191.1604938271605,0
37150.0,100.86678913029708,94.17865498943702,24.60662754712431,18.585165009184774,25.686704250332557,4.960548649945369,11.330081712801672,17.531689177072423,16.17681632069634,373.8734709394637,0
94246.0,79.40078974384129,74.46300951254375,90.94992873438444,44.98456600878038,51.61575143040339,17.960136345253915,12.828957741346628,12.496718229143186,9.710063832100625,929.859347262051,0
145729.0,94.0690695192296,82.48835689995808,89.79221743627008,64.49656421264706,78.53577296221233,11.185511395837969,10.760670128437283,15.555593508726798,7.662460625067381,1205.0638025186672,0
86626.0,94.49687999298196,87.1551054082231,89.08573472229621,70.25631659406544,78.68011982437648,7.794332828418597,13.122149820738017,7.941219610575337,8.364654761468227,1095.50660310154,0
139624.0,79.06626058054795,73.75636685639557,130.34457151829994,74.92560476439893,82.12483914980568,15.447082306943424,16.415061397893265,10.370087588410968,9.427062018952608,960.775879048587,0
128929.0,75.44262907546792,66.01318393927494,163.06311883056688,84.17754824953072,98.46173297370196,19.571307307817467,13.964343642361174,8.891232072404831,8.454632158883474,1082.7835690631168,0
248439.0,92.75197883093207,76.8413589835504,125.26590561335564,88.2327828247475,108.93858508780704,13.378966561097258,12.339424312120675,15.41288126003479,7.961513550535644,983.0757961833071,0
-3856.0,198.30270816689224,125.73268688038208,94.63186022610483,228.2409143527954,285.9586193403225,-10.51495437647854,-6.406013076158022,-1.2497285664744755,-1.273387846908251,-597.5447452960074,0
15755.0,171.0157000056475,113.39992884827832,96.1387634466304,184.6204890721184,235.428079290676,-6.024573085778505,19.20144575591574,4.458386038785553,3.848559195651128,201.05882352941177,0
13620.0,140.069511135501,103.60060207343268,96.15560416598647,139.55275072026342,174.75419582018569,-1.771789515733058,15.922394475693968,3.9907059330252888,4.080657968373216,179.17713793351044,0
-14335.0,123.06244421158848,91.87165000724325,125.56568220880176,143.6352699188885,177.58567159545154,3.9227268596514526,16.591958706873132,-4.091996414686085,4.881564749741663,157.1019238641015,1
42041.0,112.2348104920823,98.62056532784942,22.009505400949863,23.132465578553845,36.93713716908301,1.146410046902376,4.68089875687669,14.743416645917426,8.64138649347188,114.28513453187776,0
23727.0,109.43310688169178,98.36574425442764,21.696100604719053,21.416786184371297,32.66802279234929,1.3704355337622824,14.21083765759905,6.246281505194046,16.17681632069634,37.34656847048778,0
31030.0,110.1886505516565,100.38946949848356,21.696100604719053,17.563738945959713,27.324903241504643,-0.3357444185924294,13.419205705899795,8.757101210415955,16.17681632069634,36.64324569356301,0
39609.0,106.14953564984192,96.69474454077408,21.696100604719053,12.0434441924501,21.821422462076693,2.978493065055308,11.832237985663912,12.938155947749566,16.17681632069634,37.92001865454122,0
22394.0,103.97132013864776,96.59313170643364,21.696100604719053,10.7841444621356,18.2528920484658,3.101061917179321,13.288376371400547,6.967468140183194,16.17681632069634,30.47703747169223,0
-14074.0,101.02794209851976,93.6661025482382,21.696100604719053,10.7841444621356,18.360221355941444,5.771973334610835,8.00447073576316,-4.481737413622902,16.17681632069634,47.68482569782173,0
135606.0,144.18005085095953,87.35887565224051,40.91064481904986,38.121595086354745,103.16498624092225,10.269187522532071,7.626316088587109,9.97084612415213,10.55752651605669,151.8814639412195,0
77749.0,291.7261673536317,150.4916025402466,31.06666148806981,284.9367157368678,411.36691537161465,-22.654061936698405,-18.80868767001002,20.62756355493768,-10.680281370546856,-14.55542264752791,0
27476.0,291.7261673536317,150.4916025402466,23.408544464253588,284.9367157368678,411.36691537161465,-22.654061936698405,-18.80868767001002,8.280392984148031,-10.680281370546856,-36.01342477746972,0
-17409.0,37.39140507355496,35.76007526364153,21.696100604719053,10.7841444621356,15.168132523744,-22.654061936698405,21.686816794777705,-6.647422019084276,-10.680281370546856,-16.696563744386346,0
-14416.0,291.7261673536317,100.99188790560471,21.696100604719053,284.9367157368678,411.36691537161465,-0.8736141726849427,-18.80868767001002,-9.345321828872224,-10.680281370546856,-21.900495615707204,0
-5803.0,37.39140507355496,114.1756570933522,21.696100604719053,10.7841444621356,15.168132523744,-11.340453143678456,26.75678218008052,-3.7511312217194575,-10.680281370546856,-7.304013546290787,0
-5557.0,145.9298174715431,85.29283629721388,62.32534239198998,65.78792573134864,136.88062683819402,10.622770336615195,7.791473024853506,-1.3273776111024853,4.144800487286364,390.5198248040572,0
15755.0,144.41067441305904,102.99196042053184,58.78898509649449,89.09276160332979,129.3082442714995,-1.8294988731073496,9.106202172169352,3.6345642329350807,4.845239770506855,350.15950102366327,0
26738.0,140.00903596979168,94.69082366660874,61.11527223098854,77.71680110089613,125.57593945071253,3.480026459887545,11.185535816428883,5.836105363332373,5.8902363428411775,304.8173126806492,0
28906.0,130.72529498525074,87.70080594489494,61.59305215117608,62.18473451327433,111.242994100295,8.678614256464144,11.311946902654867,6.261494171953895,6.645337238192818,287.87404654801486,0
44455.0,125.0468432361261,88.26186196613493,65.0526327969291,64.71601062021168,106.39310699067477,8.05756227851562,11.283251463172896,9.282033507608531,6.51297876960596,311.832782996185,0
33337.0,122.50008360365182,90.20419018350522,61.561182816833735,62.10948734240712,97.91258402167009,6.721661051201552,9.281008594455406,6.045773562322047,5.033096969587058,372.75249522574137,0
13984.0,119.4950715710545,89.42172107632912,65.15049767137106,63.71578201854414,97.34670539235752,7.162953024553663,7.364053982053631,2.27483464177536,3.687333869073376,477.8135615652711,0
50757.0,71.92911024425268,67.4806443000801,93.63235013654383,32.68581635735582,39.278026598251984,24.88767576856179,10.85119951899573,6.252602325277726,9.159692229610704,241.03502071117327,0
29689.0,64.72577730284044,60.68642135821044,103.24618912820212,24.89656413023925,31.552675751630016,31.873418065410025,9.38851024947314,3.3427234487169097,8.873096080921627,248.81357222616992,0
56763.0,72.5016754885529,67.0162713783984,99.31247846345154,36.31981247562802,44.50499496538772,24.693558316564577,10.532604409820696,5.819894250851252,9.941896410127066,220.2153332095786,0
45244.0,67.32126963508215,60.65299311084683,110.68907658110344,30.84431855540321,41.83846110670098,30.79064225992278,9.189098169396935,4.317950166632946,8.749661198764663,269.76003490401393,0
-1742.0,70.74874576373617,60.06784156085296,106.95907970375195,28.63964585825832,46.421047562301055,32.12144858652857,7.40804392022368,-0.1454206681002818,6.5491057714140695,348.78269515117523,0
57879.0,70.08531513565728,53.82961316276038,119.23852543932465,23.45557416572188,53.65401145291884,39.12239035162381,8.14439805432064,4.494004267359052,7.011171536031853,306.21497707590424,0
14410.0,73.69684258755274,58.4521891250824,107.6448922201646,26.94726635511944,53.02781815421144,34.23143651249558,4.453088996960594,1.0794993999451634,3.756972547303948,589.6532471934756,0
36796.0,95.52551481404195,81.45206387159767,55.637588803591534,31.39540740542769,48.673607948792544,14.63116825470136,9.146333315173202,4.295712576248431,10.387648483787176,208.72575243318573,0
17568.0,90.97163050268854,77.08438801984005,62.34989529031323,29.6767112225792,47.6923468650055,18.311040290027115,8.630067102131827,1.872326275873976,10.11427073275228,215.09873343027544,0
54543.0,80.92225081218932,70.38609225385201,87.37980593170151,36.66286501951202,51.6319565274451,22.453605081315,9.753299347115789,5.220584857116604,11.025701399736592,192.8311616157232,0
7036.0,74.12066432151656,62.30425401136221,112.4437844542732,38.499088634588745,57.46474434727803,28.479385386909257,8.230895555152713,0.6210736028712738,9.498736402981082,243.4694124097427,0
-805.0,82.04574981608717,64.72230703966993,99.0900875303931,36.57908324624858,63.34488250275415,27.37773071080174,7.208076042965525,-0.0594330164064657,7.328054008000201,295.7120980091884,0
144482.0,95.11422077867952,68.75491123006574,87.00370765535529,39.529044196300816,77.86711936363105,24.301205609724857,7.777626508333865,9.858961752698246,7.64058959159707,268.2063372986104,0
37644.0,102.12584396163558,75.45249645237901,77.12842518369173,45.54271954701514,80.89389911479942,18.367305790154457,3.3949090128324144,2.430660257051814,3.1853504356837767,724.1182194113354,0
29027.0,89.62776983278046,83.03768007740186,64.47671320432455,39.48054564429512,47.41680993929444,12.419543245955603,6.639444296356089,1.3341385873399547,4.453348813330447,517.249102093052,0
162221.0,85.51948903949632,79.6738843330569,70.80215041659889,38.732211887466846,46.0691263047473,14.936370148655476,6.1056668115012265,7.774227697875687,4.437876770001308,532.9341382028659,0
98666.0,85.25980174743944,79.29104957875687,67.92390720036724,35.643941027620045,43.1715903655873,15.553258529619646,4.7341022341553405,4.83253440877542,3.6020420208032213,695.9261928395632,0
201852.0,86.29876487422806,79.63075464232755,70.22545807718429,38.52880583453591,46.9024678221069,15.026906927169382,7.184331103110166,9.25237346123805,5.422015892747788,468.105809549574,0
