비유동부채비율,비유동부채 대 순운전자본비율,유동자산 대 비유동자산비율,OCF,target
2.2898776997137653,6.524156678611146,232.97831138652208,-2516.0,0
28.57910447761194,303.1520380095024,350.1085133668738,7611.0,0
84.44967830882352,-278.67186176520414,239.3126235950837,-4120.0,1
2.260327357755261,2.606328143585948,522.6526497695852,-4497.0,0
1.7723681400811444,1.9752107089737232,522.6526497695852,-4849.0,0
2.442103917275328,2.692653356124553,522.6526497695852,733.0,0
3.1583034905294043,4.005033648848279,522.6526497695852,17845.0,0
17.906974517108303,39.492692405170224,248.3054873703381,17117.0,0
12.97487673162714,23.788887613362416,323.20787570318777,14671.0,0
56.53155696059614,303.1520380095024,29.88242720744891,-98.0,0
84.44967830882352,303.1520380095024,33.943296944946205,-1815.0,0
35.00689112029927,-42.12271973466004,27.712583498826504,-904.0,0
49.87982991310778,115.37310241607868,68.4059980930918,-2134.0,0
