종업원수,당좌자산회전률,1회전기간,비유동장기적합률,유동자산회전률,단기차입금 대 총차입금비율,매출원가 대 매출액 비율,매출액총이익률,매출액영업이익률,총자본영업이익률,재고자산 대 순운전자본비율,유동부채비율,target
668.0,205.59678453537248,-23.36196466059677,95.63030242539176,174.07951983471696,88.32755489516262,97.00646686600376,2.993533133996245,-5.68295028284806,-15.740914780702983,250.59625212947188,239.88082843459176,0
527.0,74.72422042934578,-29.573484877213687,147.23113530663014,72.31779413665978,90.39509813204204,97.00646686600376,2.993533133996245,-9.124595723472147,-14.76549487157009,-3.947751207307849,239.88082843459176,0
668.0,285.70452264784245,-24.197932717242395,136.62152666325443,192.7037340419156,97.27238012110632,95.55952385437348,4.44047614562652,2.5127117420203917,5.664982092552483,-128.219827075684,239.88082843459176,0
70.0,285.70452264784245,-27.63792526071022,147.23113530663014,192.7037340419156,78.20771148526349,97.00646686600376,2.993533133996245,-11.655511900775252,-15.980069158929396,-3.7340212095156207,239.88082843459176,0
95.0,104.19809142681238,129.19697920898113,21.610944234034218,81.44550048123196,0.0,62.22349422061376,37.77650577938624,9.867424941836848,16.570475564764745,37.89956206769533,8.188450262494035,1
234.0,162.75703425253175,0.4152159674583799,76.85687078816291,160.86172955887653,0.0,54.831259264366224,45.16874073563377,10.358854148712467,9.91667354178698,1.574740840389333,10.981907412833284,0
224.0,153.01011632313927,-7.663859461931253,82.27877792763736,150.1817037227802,0.0,58.80458806493407,41.19541193506592,7.729974849477935,6.815509189261835,2.4376792411206707,16.35489356711429,0
225.0,118.4766260790737,13.18963568385358,63.77576455622217,117.59713701431494,0.0,53.42491957221112,46.57508042778889,9.759151378141032,8.330735545164403,0.7782839787395597,15.805126265665024,0
223.0,110.03800336183583,-32.98733105303357,95.51434549571498,107.61176428545902,85.61675538069892,51.889549364062034,48.10879022349152,9.917643542655997,6.467925672456361,34.185303514377,36.1849488568955,1
18.0,107.52970972141048,231.7497055892744,25.33302710151585,65.95172661010874,100.0,87.23616269589637,12.77289609566084,-12.002898813298303,-15.980069158929396,70.8,102.52991452991454,0
16.0,106.32480638347803,378.2126696832579,61.67557932263814,55.720566983365615,100.0,97.00646686600376,2.993533133996245,-35.86855787506087,-15.980069158929396,250.59625212947188,239.88082843459176,0
11.0,25.975623550704142,454.15434605403874,41.783684386492816,23.60213856092671,0.0,40.43767840152236,59.65746907706946,-35.86855787506087,-15.980069158929396,6.762383345297918,6.72802665324417,0
34.0,25.975623550704142,415.49833682395047,147.23113530663014,23.60213856092671,98.365478914678,97.00646686600376,2.993533133996245,-35.86855787506087,-15.980069158929396,-83.22132097334878,239.88082843459176,0
11.0,25.975623550704142,454.15434605403874,21.610944234034218,23.60213856092671,77.74991042637048,97.00646686600376,2.993533133996245,-35.86855787506087,-15.980069158929396,-15.858617453862998,6.72802665324417,0
20.0,133.43109470770446,138.31616902521552,147.23113530663014,94.62946084273996,100.0,95.39403818132423,4.605961818675755,-11.254352819144996,-14.0674198925727,-37.37726203034975,239.88082843459176,0
110.0,128.83269336258914,289.339995401555,147.23113530663014,88.76785849270541,54.68871775226874,97.00646686600376,2.993533133996245,-14.129148180633733,-8.928782839860945,-28.727686899829152,239.88082843459176,0
284.0,51.8449292642841,41.48222277473893,22.36168225302512,51.28662875213588,0.0,68.77672799602188,31.22327200397812,5.7943809050223765,4.620020418884494,1.254304324376651,8.584974632784634,1
20.0,91.70573788792142,191.7194157029824,77.6587001545087,66.70185125040598,0.0,83.16494217894096,16.83505782105904,3.079732197200244,0.8203897662051299,26.16244849911713,6.72802665324417,0
23.0,59.46899479758416,137.30165912518854,21.610944234034218,48.97808421571042,0.0,93.0718954248366,6.923076923076923,-7.893413775766716,-7.2786277236903105,20.85446110691553,8.064180037507814,0
25.0,65.56561757719716,307.7685950413222,76.79728649036208,45.676905574516496,0.0,97.00646686600376,2.993533133996245,-24.736782520095097,-5.989419149694362,34.90610886617542,6.72802665324417,0
24.0,71.46444620671424,355.6842981320511,81.94534932740581,46.515829318651065,0.0,97.00646686600376,2.993533133996245,-35.86855787506087,-9.93505022279284,33.53852685204839,6.72802665324417,0
25.0,116.27143003798378,213.30875860851137,81.82134772766847,74.72948007389813,0.0,95.4264524103832,4.573547589616811,-14.49761610453823,-4.729535111469555,39.55307262569833,6.72802665324417,0
23.0,88.5341688542637,109.11597321855572,22.4635688754468,69.72556604088166,0.0,88.32137733142036,11.683405069344811,2.300334768053563,1.832799878067368,16.70803992096864,6.72802665324417,0
20.0,110.71005917159763,128.75467664350612,70.00191387559809,78.5144775493076,0.0,88.52408948614186,11.46827517752157,-3.787126822936551,-1.7871941772060678,39.21143294628047,6.72802665324417,0
223.0,189.618128330686,-13.326476594563516,78.84820436035301,165.627873374491,73.2865513012672,83.41792731526458,16.58207268473541,10.448678549477568,15.999149950287272,37.968574033356575,52.02310069564595,1
47.0,26.072351421188632,454.15434605403874,49.63701376097085,23.60213856092671,10.4675505931612,53.716551040634286,46.33300297324083,-35.86855787506087,-15.980069158929396,21.019793459552496,26.239542950418283,1
668.0,232.2438906945949,127.7807438123623,90.64224949672057,137.1789174295618,21.40270003292723,62.62537255410133,37.3733316055462,-15.72243099650123,-15.980069158929396,250.59625212947188,64.42022298156786,1
279.0,61.40733873620623,454.15434605403874,99.9179962981186,38.733164824386016,50.6412364353831,44.07811434693679,55.92188565306321,-21.169767215350152,-6.380261844654495,250.59625212947188,80.99481271679979,0
284.0,65.7172705778853,454.15434605403874,114.45698562443845,43.73616320556216,80.09950248756219,39.1022423025435,60.89775769745649,-15.25686077643909,-5.214916921669002,-170.34375606913963,116.18647797677488,1
519.0,285.70452264784245,37.28295990978256,97.98447240601216,192.7037340419156,97.28407774488352,68.21689874552789,31.78279728739783,3.6102169413009184,5.507024620948672,250.59625212947188,42.12532693203397,1
150.0,69.1283151326053,107.5879432424046,26.623376623376625,67.93989688943404,0.0,73.04860503822393,26.954215915822733,16.008914214787442,15.348623356953537,2.3047799337434927,29.057247432571693,1
228.0,220.95648604269292,454.15434605403874,122.19500426827004,58.53788513197533,100.0,85.5290292614956,14.469112865768691,0.8323269856014862,0.5626726953026877,-209.51325547694145,239.88082843459176,1
218.0,207.2326176876108,454.15434605403874,48.81306070138646,58.65902476555792,6.447936369368058,83.09888605862449,16.90111394137551,3.271489944112839,2.184869682235397,93.33940307849888,43.30590554555584,0
206.0,181.7199232297384,454.15434605403874,49.97387290620373,55.77038338327994,6.253320705028992,87.65958235283217,12.342270562730455,-8.527117419259204,-5.83573212949695,91.36805454809227,45.47902688392898,0
55.0,124.38758634108376,46.28658355362981,98.9306784660767,116.80796638041294,83.25157070315862,95.6858389776158,4.312596787060645,-9.246194997575437,-11.880213043915184,250.59625212947188,149.33737825323328,1
218.0,170.8173941570348,181.8534605452232,104.91811831238688,119.153709417077,72.93738764688327,81.13461848436316,18.86538151563684,8.088152078110477,4.549619675407477,-183.0796159762372,45.35407519877994,1
166.0,38.555556212562905,170.35833691184598,21.610944234034218,37.47980985336636,100.0,97.00646686600376,2.993533133996245,-35.86855787506087,-15.980069158929396,-0.6330042549623761,6.72802665324417,0
58.0,60.52261421464921,96.54665180258483,21.610944234034218,56.95652173913044,100.0,89.12213740458014,10.877862595419847,4.823898420376389,4.64316892186818,6.612517683789452,15.293767156810588,0
58.0,35.21181979075655,148.9144265945602,21.610944234034218,33.214289487864924,100.0,88.85000795291872,11.14999204708128,1.9309686655002385,1.1435138088240837,6.303955981405938,8.927049333693686,1
668.0,151.73631758814133,185.26981256502148,118.42705571891123,111.50956410026905,20.30538522796932,83.2701415087658,16.7298584912342,4.769054735294719,2.0531970543354228,-43.6895004062846,104.03685371274968,1
44.0,96.7917123037605,33.49002781837896,147.23113530663014,95.8209090087648,100.0,97.00646686600376,2.993533133996245,-35.86855787506087,-15.980069158929396,-0.8997429305912596,220.26330224904004,1
668.0,248.6201462685361,44.67662641595294,82.76318484786411,192.7037340419156,49.34894466029613,86.76033219027806,13.239667809721928,2.76202239521542,4.011140088979101,57.83892494743578,45.15663468885304,1
11.0,234.60061803539656,-35.36035885147429,147.23113530663014,129.13251894232255,73.2421875,68.21139184927952,31.78860815072047,7.220692132678722,4.486162087094535,-28.61819434872502,110.92186621697584,0
668.0,182.18772932073256,83.96223729977021,86.27766895011571,139.39571696898022,59.143180697065,86.12942142762621,13.870578572373788,6.873438641488098,9.431999077477323,149.4805187491905,95.9441200431186,1
668.0,179.32786093329418,79.87486232181553,94.94753347294326,137.777452348809,60.272155573546605,86.46389277510062,13.536107224899393,6.645853843895193,8.854707179029422,250.59625212947188,107.02025360080358,0
42.0,39.59947708455695,73.18860341610447,40.89578826822751,37.894336064979335,0.0,92.0482273575427,7.951772642457298,-6.870484665805464,-3.4482758620689653,5.222820236813779,6.72802665324417,0
82.0,78.74059415924073,144.68657958765527,41.66581047296141,72.59627675645525,0.0,95.4203483160456,4.579651683954412,-2.085734409015239,-1.9844352050684575,7.9813309067425955,12.455192522082154,0
49.0,39.7658781312058,105.59225512528477,35.049019607843135,37.63456814547373,0.0,96.91606798668302,3.083932013316979,-10.640441562992816,-5.499456620177504,4.298927118017018,6.72802665324417,0
74.0,61.44271753399349,76.16361574171768,40.77656622503616,58.54863867311168,0.0,90.37244144334248,9.624920869381723,0.989132728423718,0.6901755806677219,4.7350359664752855,6.72802665324417,0
80.0,52.81996455822264,164.32387844507292,44.13446924246061,49.66742408593266,0.0,97.00646686600376,2.993533133996245,-13.550158043586755,-9.159403992128198,5.781277966708431,6.744354546552349,0
57.0,54.35843619342696,94.69218275978302,37.697072701657085,50.9452813987979,100.0,92.31759262096652,7.679342996353385,-2.215548677718873,-1.5083554127636492,7.498474460676981,7.227940845956758,0
67.0,46.01214350259199,108.9189980705623,34.50673140587067,43.679925354041565,0.0,97.00646686600376,2.993533133996245,-12.334619625137815,-7.36398230998663,6.513900589721988,7.315345625179841,0
106.0,53.5218124597917,454.15434605403874,59.72436819578383,33.0925197273646,66.98430055455754,46.47521278669352,53.52478721330648,5.142615814437009,1.9167897706633088,78.04039156892142,53.90358974358974,1
11.0,135.59402359631838,55.36671510825775,107.88451111512742,122.91360481154044,52.47531101705785,76.39300233623369,23.6069976637663,5.389893489818068,6.694235646233635,-90.37249283667622,147.0904146838885,0
131.0,70.3140929171319,-35.36035885147429,43.48248352410683,70.3140929171319,100.0,8.57823337697429,91.42176662302572,-18.371996685998344,-15.980069158929396,0.0,62.72393538913362,0
92.0,58.439457797015606,16.69051146109466,34.240338032273336,58.439457797015606,31.02625298329356,8.57823337697429,91.42176662302572,-7.492593170123188,-5.776281781571196,0.0,25.473721062535557,0
102.0,52.55988921270747,-20.755436706122907,37.07206541549677,52.55988921270747,100.0,8.57823337697429,91.42176662302572,-11.561602894333245,-9.178035151250272,0.0,59.66232709519935,0
118.0,91.29656274980016,-35.36035885147429,50.53238253394549,91.29656274980016,100.0,8.57823337697429,91.42176662302572,-18.18372850488565,-15.980069158929396,0.0,101.52500799829367,1
149.0,25.975623550704142,-35.36035885147429,46.58391797085807,23.60213856092671,0.0,8.57823337697429,91.42176662302572,-35.86855787506087,-15.980069158929396,0.0,239.88082843459176,0
152.0,25.975623550704142,28.54289732770745,21.610944234034218,23.60213856092671,0.0,8.57823337697429,91.42176662302572,-35.86855787506087,-15.980069158929396,0.0,6.72802665324417,0
95.0,140.08625505575293,-10.410272770776857,119.772794572913,109.2407688152369,77.3055760860639,80.569468814803,19.430531185197,3.7565799968096982,3.1609041125308703,-81.75878028859243,132.83789069444938,1
11.0,47.85590239123659,-35.36035885147429,145.32202356765544,44.2883046237534,85.10375154596674,85.16795384758538,14.832046152414629,-35.86855787506087,-14.964406831444196,-6.634539952930629,75.30600461893765,0
14.0,128.50970694408915,56.35940368494394,112.83936379799144,108.2172435253004,92.5670703151134,97.00646686600376,2.993533133996245,-19.23204529871049,-12.955954225771842,-22.77320359281437,63.34965330417278,0
60.0,25.975623550704142,454.15434605403874,73.90862944162436,23.60213856092671,100.0,97.00646686600376,2.993533133996245,-35.86855787506087,-15.980069158929396,112.33345124395709,64.1102152244302,1
82.0,25.975623550704142,135.99585809472356,49.02582635738958,23.60213856092671,0.0,72.85551353622667,27.144486463773337,-17.155891710186687,-3.351588427755561,9.708691038873347,6.72802665324417,1
123.0,127.4742904154669,88.32601890993578,147.23113530663014,110.45015504152262,79.75872398996032,94.36251573138856,5.637484268611443,-28.82313078834425,-14.877987840426416,-4.2161348236520535,239.88082843459176,1
123.0,216.5010002696652,42.33025612207658,100.37107542901283,152.1127629387453,89.50613191912495,90.82137498334424,9.178914681976444,1.324639511508403,2.554077979524929,-209.51325547694145,166.01489467780132,1
110.0,168.09158231541664,70.11512365354855,81.28512836092968,118.42941958351794,87.88914027149322,90.82183293976098,9.178167060239016,-0.0113731933831958,-0.0205539839570746,250.59625212947188,152.41028888920874,0
65.0,77.21930598782923,124.8944233892799,21.610944234034218,77.21930598782923,17.260951826517246,69.54220056548156,30.451783673223847,6.033808578475606,6.029818444150535,0.0,49.94627782041443,1
152.0,97.6349011878762,114.20563042173605,115.55690440060698,97.6349011878762,84.60488603794187,59.959626820884935,40.040373179115065,0.4555622237983523,0.4731280278777233,-0.0,122.96335010126089,1
58.0,162.17983651226157,176.122311827957,147.23113530663014,60.66041581736648,100.0,97.00646686600376,2.993533133996245,-35.86855787506087,-15.980069158929396,-22.812806563809865,239.88082843459176,0
22.0,47.16054654141759,259.2507922136714,110.37857326809169,37.34099649241432,100.0,97.00646686600376,2.993533133996245,-35.86855787506087,-15.980069158929396,-104.3424317617866,68.11279826464208,0
113.0,122.45072200155909,166.1017218904417,68.17874983124071,84.21281049756197,97.5872812974355,68.20868827113712,31.791311728862887,6.069057507502955,6.2454181029776485,93.85474860335196,46.30614935492984,1
270.0,63.07459512514314,-35.36035885147429,147.23113530663014,63.01532175689479,89.46756568239944,51.30649030668483,48.69350969331518,-15.982623354729949,-12.138671394100555,-0.0536069842242303,239.88082843459176,0
120.0,111.38695215150692,124.90116595525252,21.610944234034218,92.80197796062689,0.0,91.77815337897844,8.221846621021571,0.7634571862377174,1.2962377489724946,23.82297201887704,31.768941253477333,1
54.0,215.7171145685997,37.80384494334871,86.86519790888723,150.05706639379747,14.76746921810054,64.29657994125051,35.70342005874947,6.2185270667226185,4.801539084649656,65.92039800995025,22.185239275889007,1
52.0,172.8129590337849,0.5257006587490878,86.85231525057966,128.35798278579222,8.147584632940282,60.9118598446391,39.0881401553609,0.682360163388662,0.5657680938117892,70.26366334904837,25.230604098883035,0
196.0,176.05215732004663,326.39810521667573,84.85474118861525,84.3308845932496,97.45762711864408,92.74000923305434,7.259990766945664,-1.545533008169246,-0.9912844213859958,155.26344260521478,30.07297424226004,0
216.0,212.49435223952528,315.0922802143282,88.76158382476832,93.0170617863453,99.23664122137404,92.30856462450032,7.691435375499673,0.722932554645196,0.593948710781916,246.2599310448209,48.15305825947988,0
196.0,238.4442150699071,238.4544095076935,78.61241288151886,100.55200522327524,32.228954492716255,90.9350281374208,9.066939514383536,0.1416709299122427,0.0935198534855628,104.49501334457088,18.88123300090662,1
137.0,76.61723174283982,140.8663180037439,97.7792448133678,62.56202837307576,40.92390472232551,81.5311577281587,18.466912403265336,-1.1482718026902368,-0.4426951578822059,250.59625212947188,67.71182615424297,0
161.0,104.738008743304,108.63312365891656,118.52771200896152,85.48956540312346,57.99548463037647,85.40901208077364,14.59098791922636,-2.3558978278122336,-1.2460163233579478,-44.45207832360013,93.80524344569288,1
28.0,46.42997034301382,158.62488701416092,84.9675513244615,44.73769342750849,87.04735376044567,78.70442904489305,21.29557095510696,-6.947875866224766,-2.2015160483455216,10.028557030068871,34.467683173660774,1
76.0,122.2590425156878,45.256632064590505,100.94672212319271,117.40808450132036,100.0,76.93194925028835,23.06805074971165,-15.645905420991928,-8.844335778321108,-62.18487394957983,23.410217719336064,1
112.0,285.70452264784245,173.30541938997823,81.89285982619148,101.98474587134405,92.45816639170398,34.401709401709404,65.59724317077257,5.491662476956594,6.59878671935963,250.59625212947188,117.63042766584329,0
113.0,285.70452264784245,189.0815781529388,81.74996050344937,93.58775142077867,73.52914306596017,41.53217379188631,58.46666511854725,-4.088196363467478,-4.613469601677149,250.59625212947188,135.52366476971477,1
148.0,153.8758581235698,152.38223390142718,97.2822966507177,112.10476461115849,85.78213022402726,86.5153064242199,13.484693575780108,3.001292786588818,3.398782868297164,250.59625212947188,91.69119797251194,0
131.0,156.9183977688017,140.63004190575418,87.83216083752876,115.18084834152498,80.20210800825818,84.02908121442417,15.970918785575842,4.310087258965304,5.1302627139509225,209.4670502808604,97.76242767741174,0
149.0,157.05057551447504,150.77496757457843,110.07022499850795,120.82564080546136,97.09885008967191,90.21107616864774,9.788923831352276,-2.3124211573654567,-2.605631688004885,-160.3792218052538,105.16580146201927,1
263.0,163.4582550793922,347.1050398224311,106.62981146086884,73.06184357382021,89.00607373228495,90.98054576315448,9.01945423684554,1.2925969447708578,1.5302810152409807,-209.51325547694145,208.09114757471323,0
303.0,200.4827747832201,193.985984148879,107.4737980369323,109.69686089454248,95.8880662367646,92.73022701236762,7.269772987632385,2.875645851354826,3.78595503024147,-209.51325547694145,198.03096274794387,1
54.0,237.57424195060955,73.0,52.250287721848686,171.10694183864916,27.124183006535947,79.01754385964912,20.98245614035088,-2.892543859649123,-6.229337867195618,54.91564125332995,33.88537807801264,0
46.0,154.70346447445684,214.43369012373796,63.462450592885375,93.82478632478632,0.0,72.1627571547863,27.82965156000911,-11.834813633948226,-15.980069158929396,99.3939393939394,53.1784005468216,1
62.0,271.52409790562706,84.4447284048139,39.40074326416848,174.70471242440232,28.869202709744656,78.82765670740207,21.17234329259793,-4.588541424654989,-11.497263942251717,56.93113581193305,44.957805907173,0
55.0,201.08278298264477,133.07828909681118,47.66375310240639,126.45482204085576,46.27041920881716,80.88982241741455,19.113996562917706,-13.1869390872637,-15.980069158929396,66.57731958762886,62.94687604410291,0
74.0,56.90391344826479,454.15434605403874,147.23113530663014,37.81414003498742,92.171219374824,97.00646686600376,2.993533133996245,-35.86855787506087,-15.980069158929396,-42.61928826001383,239.88082843459176,0
86.0,51.24194084032844,454.15434605403874,44.961415069799706,34.1397910992088,61.079370298820336,86.56192732311267,13.43807267688732,5.830688776650427,2.806009959238108,73.85071052714497,74.40532625413479,0
122.0,89.60281629581856,-35.36035885147429,138.6623006095189,88.58866039640787,46.14469510045824,72.36001559547731,27.63998440452269,7.94169690789671,4.304641144436316,-1.165520711051484,239.35539253941,1
471.0,285.70452264784245,81.18164032172913,147.23113530663014,192.7037340419156,42.52680074421901,84.316222063497,15.683777936503008,5.960477417885572,3.291470643717453,-0.0,76.60439598199457,1
55.0,122.14450899655932,235.26529669822213,53.36752136752136,82.46696370768117,88.87002909796314,80.10621103671207,19.889171092126528,-2.987762641422304,-4.257419227479107,105.32746823069404,80.40565919619381,0
44.0,168.69551047013772,162.9136881761979,73.29602238656805,109.2155931845756,89.78965819456617,84.11901081916537,15.88098918083462,-11.123454404945903,-15.980069158929396,177.69461077844312,161.44934120854157,0
25.0,124.8887240356083,163.06838431838432,65.66212054553453,89.72684876748835,93.4105075690116,70.58212058212058,29.417879417879416,3.348678348678349,4.721524288107203,118.71794871794872,118.1174805378627,1
110.0,151.06467548691157,210.2001578709969,71.89761879786006,83.19989992494371,100.0,86.65238310028568,13.347616899714328,-3.3453615997594346,-4.423898995924048,250.59625212947188,119.30575904429168,0
99.0,229.33013534349837,182.4318317645301,73.63279175958372,109.02427105391756,100.0,84.106529209622,15.893470790378004,-1.0720155386224417,-1.5746735432898058,222.39226741844544,129.06959706959705,1
62.0,93.54132457580734,195.8911644236396,83.10003145643284,66.87275003912976,9.15907086151132,52.8847279110591,47.1152720889409,22.25594045233324,11.776779275531148,85.66775244299674,93.60239689813184,0
57.0,105.63190124885482,317.7151138905372,147.23113530663014,57.40978537173406,100.0,84.30182133564614,15.69817866435386,-17.035650705254028,-6.9431266395043805,-52.92891540286063,153.8421327757449,0
218.0,88.54066756186457,205.64549763033176,107.179866765359,70.81894898350595,87.63783302513527,87.6398104265403,12.362897765741367,-35.86855787506087,-15.980069158929396,-209.51325547694145,239.88082843459176,1
236.0,111.9152668509462,149.1223549528582,96.88483708760884,89.00796922231382,71.99539965497412,84.52513833804356,15.474861661956444,-7.4025696440021855,-6.64124089146461,250.59625212947188,108.0376886837804,0
212.0,43.54535350944687,454.15434605403874,59.21364943732373,33.58277840047472,29.70322580645161,97.00646686600376,2.993533133996245,-35.86855787506087,-15.980069158929396,31.65822264822676,41.55946788426922,0
32.0,25.975623550704142,-35.36035885147429,73.51344879878681,23.60213856092671,100.0,94.82165878813925,5.178341211860765,-35.86855787506087,-10.0,1.732710562000904,44.69831053901851,0
242.0,98.70752553679382,265.743810864719,35.77037767455123,72.21534968056802,97.97734627831716,83.96339317141852,16.036606828581483,13.058782118972193,11.880617407826476,27.478543947913582,11.577422261182944,0
208.0,64.35880840344954,274.7123015873016,29.44018396818532,53.21261471041271,99.44444444444444,78.9777669058491,21.02087410306589,17.241519895629484,12.363207593135774,13.594163464844744,8.482186432406051,1
445.0,105.77802624454706,194.04025019038932,94.52853057252206,90.40213085335712,45.012420541592284,84.20829223835503,15.791707761644965,5.50443825765615,4.648016501916907,207.2356215213358,126.58219637181344,1
58.0,114.22130982570542,94.34997885537072,147.23113530663014,89.42392537501576,97.7869039470682,97.00646686600376,2.993533133996245,-35.86855787506087,-15.980069158929396,-14.780706803269252,239.88082843459176,0
31.0,80.27143627539097,73.35964617624006,147.23113530663014,58.787519747235386,100.0,89.57563542716382,10.424364572836188,-35.86855787506087,-15.980069158929396,-17.2322558380306,239.88082843459176,0
13.0,91.44576770393137,94.04845259767544,21.610944234034218,75.07359125315392,100.0,71.68463800588152,28.32936563506512,-2.0305279372636886,-2.13078618662748,-2.60515948659296,6.72802665324417,0
157.0,193.15821506892988,145.33367510253072,88.08988009270145,152.3363987535143,83.49076517150395,91.37091127338202,8.629588876662998,1.5364609382814844,2.903234952227042,173.73096446700507,87.75320537136788,1
328.0,285.70452264784245,-35.36035885147429,118.1838607002434,192.7037340419156,31.367628607277293,82.6807302628359,17.316822475649747,8.562968038764621,2.1608769492048787,-2.0799011532125204,30.06086266207992,0
